student_id,date_registered,f2p,total_minutes_watched,buckets
293200,2022-10-04,0,2.82,"(0, 5]"
293203,2022-10-04,0,15.62,"(15, 20]"
285333,2022-08-14,0,0.38,"(0, 5]"
293236,2022-10-04,0,120.16,"(120, 240]"
293242,2022-10-04,0,1.35,"(0, 5]"
293261,2022-10-04,0,0.07,"(0, 5]"
293267,2022-10-04,0,215.19,"(120, 240]"
293269,2022-10-04,0,67.25,"(60, 70]"
293277,2022-10-04,0,5.89,"(5, 10]"
293279,2022-10-04,0,0.07,"(0, 5]"
293292,2022-10-04,0,61.78,"(60, 70]"
293297,2022-10-04,0,0.82,"(0, 5]"
293300,2022-10-04,1,10.37,"(10, 15]"
293322,2022-10-05,0,0.62,"(0, 5]"
293334,2022-10-05,0,4.35,"(0, 5]"
293347,2022-10-05,0,0.42,"(0, 5]"
293349,2022-10-05,0,2.28,"(0, 5]"
293357,2022-10-05,0,3.8,"(0, 5]"
293373,2022-10-05,0,0.13,"(0, 5]"
293356,2022-10-05,0,60.72,"(60, 70]"
293475,2022-10-06,0,0.52,"(0, 5]"
293492,2022-10-06,0,0.1,"(0, 5]"
293501,2022-10-06,0,4.27,"(0, 5]"
293506,2022-10-06,0,0.5,"(0, 5]"
293531,2022-10-06,0,21.95,"(20, 25]"
293534,2022-10-06,0,0.1,"(0, 5]"
292696,2022-09-30,0,32.32,"(30, 40]"
293542,2022-10-06,1,139.76,"(120, 240]"
293550,2022-10-06,0,0.13,"(0, 5]"
293498,2022-10-06,0,1.9,"(0, 5]"
293573,2022-10-06,0,17.83,"(15, 20]"
264602,2022-02-22,0,0.8,"(0, 5]"
293581,2022-10-06,0,42.99,"(40, 50]"
293584,2022-10-06,0,0.33,"(0, 5]"
293606,2022-10-06,0,9.97,"(5, 10]"
293620,2022-10-07,0,2.78,"(0, 5]"
293619,2022-10-07,0,112.33,"(110, 120]"
293621,2022-10-07,0,0.13,"(0, 5]"
293635,2022-10-07,0,1.43,"(0, 5]"
293672,2022-10-07,0,12.28,"(10, 15]"
291170,2022-09-18,0,0.3,"(0, 5]"
293684,2022-10-07,0,1.98,"(0, 5]"
293686,2022-10-07,0,6.57,"(5, 10]"
293695,2022-10-07,0,1.1,"(0, 5]"
293704,2022-10-07,0,15.52,"(15, 20]"
293715,2022-10-07,0,0.28,"(0, 5]"
293732,2022-10-07,0,30.73,"(30, 40]"
293745,2022-10-07,0,48.67,"(40, 50]"
293747,2022-10-07,0,0.83,"(0, 5]"
293756,2022-10-08,0,7.37,"(5, 10]"
293757,2022-10-08,0,0.93,"(0, 5]"
293766,2022-10-08,0,54.38,"(50, 60]"
293768,2022-10-08,0,29.45,"(25, 30]"
293790,2022-10-08,0,15.42,"(15, 20]"
293794,2022-10-08,0,0.93,"(0, 5]"
293795,2022-10-08,0,0.07,"(0, 5]"
293818,2022-10-08,0,0.07,"(0, 5]"
293826,2022-10-08,0,0.98,"(0, 5]"
274477,2022-05-19,0,0.12,"(0, 5]"
293892,2022-10-09,0,63.55,"(60, 70]"
293904,2022-10-09,0,0.27,"(0, 5]"
293910,2022-10-09,0,8.88,"(5, 10]"
293912,2022-10-09,0,2.05,"(0, 5]"
293928,2022-10-09,0,0.47,"(0, 5]"
293929,2022-10-09,0,19.35,"(15, 20]"
293953,2022-10-09,0,47.52,"(40, 50]"
293968,2022-10-09,0,1.62,"(0, 5]"
293983,2022-10-09,0,0.1,"(0, 5]"
293995,2022-10-09,0,0.17,"(0, 5]"
294040,2022-10-10,0,0.97,"(0, 5]"
294042,2022-10-10,0,5.13,"(5, 10]"
294056,2022-10-10,0,0.63,"(0, 5]"
294087,2022-10-10,0,0.1,"(0, 5]"
294088,2022-10-10,0,14.17,"(10, 15]"
294130,2022-10-10,0,0.12,"(0, 5]"
294141,2022-10-10,0,0.82,"(0, 5]"
294173,2022-10-10,0,0.37,"(0, 5]"
294175,2022-10-10,0,0.18,"(0, 5]"
294179,2022-10-10,0,0.57,"(0, 5]"
294201,2022-10-11,0,0.67,"(0, 5]"
294211,2022-10-11,0,0.85,"(0, 5]"
294232,2022-10-11,0,18.55,"(15, 20]"
293056,2022-10-03,0,0.85,"(0, 5]"
294249,2022-10-11,0,3.95,"(0, 5]"
294270,2022-10-11,0,0.88,"(0, 5]"
294278,2022-10-11,0,101.64,"(100, 110]"
294296,2022-10-11,0,79.69,"(70, 80]"
294321,2022-10-11,0,0.1,"(0, 5]"
294325,2022-10-11,0,1.72,"(0, 5]"
294335,2022-10-12,0,0.22,"(0, 5]"
294291,2022-10-11,0,18.02,"(15, 20]"
294408,2022-10-12,0,7.22,"(5, 10]"
294420,2022-10-12,0,1.12,"(0, 5]"
294427,2022-10-12,0,8.25,"(5, 10]"
294439,2022-10-12,0,10.98,"(10, 15]"
293952,2022-10-09,0,0.12,"(0, 5]"
294443,2022-10-12,0,16.8,"(15, 20]"
294470,2022-10-12,0,1.35,"(0, 5]"
294494,2022-10-13,0,4.77,"(0, 5]"
294502,2022-10-13,0,0.55,"(0, 5]"
294514,2022-10-13,0,17.45,"(15, 20]"
294538,2022-10-13,0,0.32,"(0, 5]"
294543,2022-10-13,0,0.28,"(0, 5]"
294545,2022-10-13,0,0.72,"(0, 5]"
294546,2022-10-13,0,15.54,"(15, 20]"
294566,2022-10-13,0,0.9,"(0, 5]"
294571,2022-10-13,0,29.78,"(25, 30]"
294592,2022-10-13,0,99.64,"(90, 100]"
294601,2022-10-13,0,1.2,"(0, 5]"
294621,2022-10-13,0,1.2,"(0, 5]"
294622,2022-10-13,0,1.67,"(0, 5]"
294645,2022-10-14,0,1.43,"(0, 5]"
294647,2022-10-14,0,0.67,"(0, 5]"
294650,2022-10-14,0,0.75,"(0, 5]"
294655,2022-10-14,0,3.7,"(0, 5]"
294662,2022-10-14,0,14.05,"(10, 15]"
293529,2022-10-06,0,0.75,"(0, 5]"
294683,2022-10-14,0,0.78,"(0, 5]"
294697,2022-10-14,0,2.32,"(0, 5]"
294718,2022-10-14,0,1.14,"(0, 5]"
294720,2022-10-14,0,0.05,"(0, 5]"
294726,2022-10-14,0,3.58,"(0, 5]"
289630,2022-09-06,1,57.05,"(50, 60]"
294753,2022-10-14,0,0.88,"(0, 5]"
294810,2022-10-15,0,23.05,"(20, 25]"
291904,2022-09-24,0,28.13,"(25, 30]"
294854,2022-10-15,0,1.38,"(0, 5]"
294856,2022-10-15,0,1.83,"(0, 5]"
294861,2022-10-15,0,32.6,"(30, 40]"
294762,2022-10-14,0,5.17,"(5, 10]"
294883,2022-10-16,0,0.35,"(0, 5]"
294899,2022-10-16,0,30.05,"(30, 40]"
294925,2022-10-16,0,0.23,"(0, 5]"
294938,2022-10-16,0,17.89,"(15, 20]"
294944,2022-10-16,0,18.87,"(15, 20]"
294956,2022-10-16,0,1.82,"(0, 5]"
294556,2022-10-13,0,1.27,"(0, 5]"
295044,2022-10-17,0,5.93,"(5, 10]"
295061,2022-10-17,0,23.15,"(20, 25]"
295102,2022-10-17,0,0.85,"(0, 5]"
295104,2022-10-17,0,0.68,"(0, 5]"
295132,2022-10-18,0,26.45,"(25, 30]"
295157,2022-10-18,0,0.77,"(0, 5]"
295170,2022-10-18,0,40.35,"(40, 50]"
295178,2022-10-18,0,22.99,"(20, 25]"
295201,2022-10-18,0,3,"(0, 5]"
295212,2022-10-18,0,36.13,"(30, 40]"
295213,2022-10-18,0,1.5,"(0, 5]"
295214,2022-10-18,1,2,"(0, 5]"
295226,2022-10-18,0,26.63,"(25, 30]"
295228,2022-10-18,0,1.75,"(0, 5]"
295278,2022-10-19,0,11.55,"(10, 15]"
295289,2022-10-19,0,0.28,"(0, 5]"
295301,2022-10-19,0,0.28,"(0, 5]"
295315,2022-10-19,0,8.38,"(5, 10]"
295320,2022-10-19,0,1.03,"(0, 5]"
295389,2022-10-20,0,0.87,"(0, 5]"
295409,2022-10-20,0,0.58,"(0, 5]"
295434,2022-10-20,0,0.17,"(0, 5]"
295457,2022-10-20,0,0.93,"(0, 5]"
295479,2022-10-20,0,13.02,"(10, 15]"
295488,2022-10-20,0,0.27,"(0, 5]"
293884,2022-10-08,0,25.48,"(25, 30]"
295509,2022-10-20,0,0.75,"(0, 5]"
295446,2022-10-20,0,28.32,"(25, 30]"
295531,2022-10-21,0,58.11,"(50, 60]"
295554,2022-10-21,0,1.03,"(0, 5]"
295583,2022-10-21,0,0.37,"(0, 5]"
295606,2022-10-21,0,0.45,"(0, 5]"
295617,2022-10-21,0,0.58,"(0, 5]"
295626,2022-10-21,0,2.78,"(0, 5]"
295638,2022-10-21,0,0.78,"(0, 5]"
295660,2022-10-22,0,0.25,"(0, 5]"
295662,2022-10-22,0,43.35,"(40, 50]"
295676,2022-10-22,0,0.28,"(0, 5]"
295716,2022-10-22,0,0.8,"(0, 5]"
295729,2022-10-22,0,9.19,"(5, 10]"
295730,2022-10-22,0,37.29,"(30, 40]"
295741,2022-10-22,0,8.15,"(5, 10]"
295746,2022-10-22,0,0.07,"(0, 5]"
295753,2022-10-22,0,1.13,"(0, 5]"
295764,2022-10-23,0,29.47,"(25, 30]"
295770,2022-10-23,0,0.47,"(0, 5]"
295774,2022-10-23,0,0.12,"(0, 5]"
295777,2022-10-23,0,1.2,"(0, 5]"
295778,2022-10-23,0,39.51,"(30, 40]"
295798,2022-10-23,0,0.05,"(0, 5]"
295807,2022-10-23,0,14.44,"(10, 15]"
295827,2022-10-23,0,0.75,"(0, 5]"
295844,2022-10-23,0,2.58,"(0, 5]"
295846,2022-10-23,0,0.05,"(0, 5]"
295857,2022-10-23,0,0.58,"(0, 5]"
295863,2022-10-23,1,59.63,"(50, 60]"
295866,2022-10-23,0,32.55,"(30, 40]"
295873,2022-10-23,0,0.32,"(0, 5]"
295894,2022-10-24,0,72.45,"(70, 80]"
295898,2022-10-24,0,63.2,"(60, 70]"
289393,2022-09-04,0,0.05,"(0, 5]"
295905,2022-10-24,0,0.95,"(0, 5]"
295908,2022-10-24,0,30.57,"(30, 40]"
295921,2022-10-24,0,8.3,"(5, 10]"
295923,2022-10-24,0,0.75,"(0, 5]"
295955,2022-10-24,0,0.53,"(0, 5]"
296036,2022-10-25,0,4.68,"(0, 5]"
296049,2022-10-25,0,14.5,"(10, 15]"
296054,2022-10-25,0,57.53,"(50, 60]"
296078,2022-10-25,0,54.4,"(50, 60]"
294902,2022-10-16,0,31.62,"(30, 40]"
296115,2022-10-25,0,2.38,"(0, 5]"
296117,2022-10-25,0,0.05,"(0, 5]"
296131,2022-10-25,0,0.85,"(0, 5]"
295093,2022-10-17,0,51.61,"(50, 60]"
264419,2022-02-21,0,0.77,"(0, 5]"
296149,2022-10-25,0,0.22,"(0, 5]"
296162,2022-10-25,0,0.08,"(0, 5]"
296168,2022-10-25,0,68.92,"(60, 70]"
296240,2022-10-26,0,2.02,"(0, 5]"
296241,2022-10-26,0,3.37,"(0, 5]"
296247,2022-10-26,0,7.08,"(5, 10]"
296279,2022-10-26,0,26.18,"(25, 30]"
296282,2022-10-26,0,16.85,"(15, 20]"
296289,2022-10-26,0,0.78,"(0, 5]"
296301,2022-10-26,0,6.93,"(5, 10]"
296310,2022-10-26,0,1.85,"(0, 5]"
296317,2022-10-26,0,16.52,"(15, 20]"
296321,2022-10-26,0,0.32,"(0, 5]"
296329,2022-10-26,0,3.55,"(0, 5]"
296332,2022-10-26,0,8.07,"(5, 10]"
296344,2022-10-26,0,0.32,"(0, 5]"
296352,2022-10-26,0,13.4,"(10, 15]"
296372,2022-10-26,0,81.92,"(80, 90]"
296380,2022-10-26,0,101.78,"(100, 110]"
296392,2022-10-27,0,5.88,"(5, 10]"
296394,2022-10-27,0,12.5,"(10, 15]"
296145,2022-10-25,0,2.27,"(0, 5]"
296412,2022-10-27,0,58.9,"(50, 60]"
296414,2022-10-27,0,1.52,"(0, 5]"
296437,2022-10-27,0,4.22,"(0, 5]"
296083,2022-10-25,0,34.52,"(30, 40]"
296475,2022-10-27,0,1.48,"(0, 5]"
288426,2022-08-28,0,421.75,"(240, 480]"
296560,2022-10-27,0,0.73,"(0, 5]"
275493,2022-05-31,0,0.13,"(0, 5]"
296586,2022-10-28,0,11.92,"(10, 15]"
296605,2022-10-28,0,0.05,"(0, 5]"
295934,2022-10-24,0,1.52,"(0, 5]"
296660,2022-10-28,0,29.49,"(25, 30]"
296678,2022-10-28,0,40.55,"(40, 50]"
296679,2022-10-28,0,1.12,"(0, 5]"
296680,2022-10-28,0,12.92,"(10, 15]"
296689,2022-10-29,0,0.17,"(0, 5]"
296720,2022-10-29,0,0.07,"(0, 5]"
296788,2022-10-29,0,0.05,"(0, 5]"
296838,2022-10-30,0,0.13,"(0, 5]"
296862,2022-10-30,0,0.75,"(0, 5]"
296899,2022-10-30,0,1.23,"(0, 5]"
259616,2022-01-07,0,0.35,"(0, 5]"
296915,2022-10-30,0,7.42,"(5, 10]"
296978,2022-10-31,0,0.18,"(0, 5]"
296981,2022-10-31,0,18.58,"(15, 20]"
297019,2022-10-31,0,1.02,"(0, 5]"
297020,2022-10-31,0,3.25,"(0, 5]"
297018,2022-10-31,0,0.1,"(0, 5]"
297024,2022-10-31,0,0.42,"(0, 5]"
296997,2022-10-31,0,17,"(15, 20]"
258892,2022-01-01,0,11.16,"(10, 15]"
260158,2022-01-12,0,5.5,"(5, 10]"
260198,2022-01-12,0,10.53,"(10, 15]"
260273,2022-01-13,0,0.28,"(0, 5]"
260425,2022-01-14,0,0.73,"(0, 5]"
260755,2022-01-17,0,7.49,"(5, 10]"
261007,2022-01-20,0,3.58,"(0, 5]"
261804,2022-01-28,0,15.07,"(15, 20]"
262057,2022-01-30,0,1.35,"(0, 5]"
262193,2022-01-31,0,0.25,"(0, 5]"
263220,2022-02-09,0,8.76,"(5, 10]"
263232,2022-02-09,0,2.8,"(0, 5]"
263347,2022-02-11,0,8.82,"(5, 10]"
263515,2022-02-13,0,59.05,"(50, 60]"
264766,2022-02-23,0,69.09,"(60, 70]"
264970,2022-02-25,0,0.38,"(0, 5]"
265159,2022-02-26,0,26.6,"(25, 30]"
265256,2022-02-27,0,0.73,"(0, 5]"
265296,2022-02-28,0,14.25,"(10, 15]"
266036,2022-03-06,0,155.67,"(120, 240]"
266220,2022-03-07,0,9.8,"(5, 10]"
266713,2022-03-10,0,0.18,"(0, 5]"
267481,2022-03-15,0,0.1,"(0, 5]"
267493,2022-03-16,0,0.28,"(0, 5]"
268026,2022-03-19,0,5.4,"(5, 10]"
268963,2022-03-30,0,0.23,"(0, 5]"
269537,2022-04-03,0,1.47,"(0, 5]"
269626,2022-04-04,0,2.7,"(0, 5]"
269967,2022-04-07,0,28.74,"(25, 30]"
270308,2022-04-10,0,0.32,"(0, 5]"
270666,2022-04-13,0,0.8,"(0, 5]"
270908,2022-04-15,0,0.57,"(0, 5]"
271020,2022-04-16,0,19.03,"(15, 20]"
271372,2022-04-20,0,0.47,"(0, 5]"
271555,2022-04-22,0,2.32,"(0, 5]"
272935,2022-05-05,0,0.53,"(0, 5]"
273307,2022-05-09,0,31.75,"(30, 40]"
273747,2022-05-12,0,8.52,"(5, 10]"
273999,2022-05-15,0,0.18,"(0, 5]"
274140,2022-05-16,0,2.58,"(0, 5]"
274435,2022-05-19,0,0.42,"(0, 5]"
274549,2022-05-20,0,33.37,"(30, 40]"
274893,2022-05-24,1,3.28,"(0, 5]"
274593,2022-05-20,0,82.87,"(80, 90]"
275311,2022-05-29,0,55.83,"(50, 60]"
275434,2022-05-30,0,0.73,"(0, 5]"
275438,2022-05-30,1,10.32,"(10, 15]"
277909,2022-06-15,0,0.67,"(0, 5]"
278479,2022-06-19,0,0.53,"(0, 5]"
279576,2022-06-28,0,0.28,"(0, 5]"
280228,2022-07-04,0,16.38,"(15, 20]"
281387,2022-07-13,0,4.48,"(0, 5]"
281739,2022-07-16,0,0.08,"(0, 5]"
281850,2022-07-17,0,0.07,"(0, 5]"
282165,2022-07-20,0,0.25,"(0, 5]"
282243,2022-07-21,0,0.4,"(0, 5]"
281794,2022-07-16,0,33.65,"(30, 40]"
282620,2022-07-25,0,0.98,"(0, 5]"
282846,2022-07-28,0,0.5,"(0, 5]"
279973,2022-07-01,0,7.21,"(5, 10]"
283316,2022-08-01,0,0.05,"(0, 5]"
282884,2022-07-28,0,51,"(50, 60]"
264313,2022-02-20,0,4.01,"(0, 5]"
283776,2022-08-03,0,0.28,"(0, 5]"
283920,2022-08-04,0,1.27,"(0, 5]"
283997,2022-08-05,0,1.2,"(0, 5]"
284316,2022-08-07,0,0.67,"(0, 5]"
284336,2022-08-08,0,0.5,"(0, 5]"
285254,2022-08-13,0,3.18,"(0, 5]"
285292,2022-08-13,0,2.73,"(0, 5]"
284994,2022-08-11,0,33.86,"(30, 40]"
285691,2022-08-15,0,23.65,"(20, 25]"
286219,2022-08-15,0,3.87,"(0, 5]"
286348,2022-08-16,0,0.43,"(0, 5]"
286480,2022-08-16,0,181.47,"(120, 240]"
287008,2022-08-18,0,5.72,"(5, 10]"
287097,2022-08-18,0,10.13,"(10, 15]"
287599,2022-08-22,0,0.25,"(0, 5]"
288687,2022-08-30,0,9.29,"(5, 10]"
289072,2022-09-01,0,0.28,"(0, 5]"
289661,2022-09-06,0,4.35,"(0, 5]"
289904,2022-09-08,0,40.03,"(40, 50]"
290072,2022-09-09,0,2.63,"(0, 5]"
290146,2022-09-10,0,2.93,"(0, 5]"
290166,2022-09-10,0,0.68,"(0, 5]"
290366,2022-09-12,0,0.23,"(0, 5]"
290964,2022-09-16,0,31.65,"(30, 40]"
291053,2022-09-17,1,39.33,"(30, 40]"
291608,2022-09-22,0,10.17,"(10, 15]"
291939,2022-09-24,0,0.35,"(0, 5]"
290673,2022-09-14,0,0.2,"(0, 5]"
292799,2022-10-01,0,5.28,"(5, 10]"
279587,2022-06-28,0,0.23,"(0, 5]"
292139,2022-09-26,1,170.39,"(120, 240]"
290021,2022-09-09,0,0.17,"(0, 5]"
294626,2022-10-13,0,8.78,"(5, 10]"
294671,2022-10-14,0,5.25,"(5, 10]"
294920,2022-10-16,0,9.88,"(5, 10]"
294963,2022-10-16,0,1.23,"(0, 5]"
291975,2022-09-24,0,0.12,"(0, 5]"
295362,2022-10-19,0,0.37,"(0, 5]"
295521,2022-10-21,0,0.62,"(0, 5]"
295758,2022-10-22,0,0.13,"(0, 5]"
295809,2022-10-23,0,7.65,"(5, 10]"
296721,2022-10-29,0,42.57,"(40, 50]"
296897,2022-10-30,0,0.08,"(0, 5]"
258814,2022-01-01,0,8.72,"(5, 10]"
258846,2022-01-01,0,6.88,"(5, 10]"
259014,2022-01-02,0,2.35,"(0, 5]"
259155,2022-01-03,1,79.68,"(70, 80]"
259587,2022-01-07,0,0.48,"(0, 5]"
259672,2022-01-08,0,2.15,"(0, 5]"
259893,2022-01-10,0,8.57,"(5, 10]"
260745,2022-01-17,0,5.63,"(5, 10]"
260832,2022-01-18,0,19.8,"(15, 20]"
261199,2022-01-21,0,28.49,"(25, 30]"
261373,2022-01-23,0,0.52,"(0, 5]"
261660,2022-01-26,0,15.57,"(15, 20]"
261932,2022-01-29,0,5.43,"(5, 10]"
262050,2022-01-30,0,2.5,"(0, 5]"
262203,2022-02-01,1,16.7,"(15, 20]"
262303,2022-02-02,0,2.28,"(0, 5]"
262482,2022-02-03,0,9.87,"(5, 10]"
262514,2022-02-03,0,18.63,"(15, 20]"
262754,2022-02-05,1,44.57,"(40, 50]"
262866,2022-02-06,0,21.07,"(20, 25]"
262889,2022-02-06,0,0.07,"(0, 5]"
262935,2022-02-07,0,3.85,"(0, 5]"
263179,2022-02-09,0,0.5,"(0, 5]"
263631,2022-02-14,0,2.25,"(0, 5]"
264200,2022-02-19,0,1.73,"(0, 5]"
264225,2022-02-19,0,30.43,"(30, 40]"
264319,2022-02-20,0,7.2,"(5, 10]"
264433,2022-02-21,0,0.34,"(0, 5]"
265221,2022-02-27,0,0.48,"(0, 5]"
265255,2022-02-27,0,0.94,"(0, 5]"
265728,2022-03-03,0,4.57,"(0, 5]"
265888,2022-03-04,0,5.27,"(5, 10]"
266188,2022-03-07,0,22.23,"(20, 25]"
267836,2022-03-18,0,11.28,"(10, 15]"
268546,2022-03-25,0,1.97,"(0, 5]"
268744,2022-03-28,0,36.58,"(30, 40]"
268838,2022-03-29,0,0.6,"(0, 5]"
269065,2022-03-31,0,2.1,"(0, 5]"
269356,2022-04-02,0,9.82,"(5, 10]"
271876,2022-04-25,0,5.02,"(5, 10]"
272396,2022-04-29,0,0.2,"(0, 5]"
271056,2022-04-17,0,3.24,"(0, 5]"
272559,2022-05-01,0,1.15,"(0, 5]"
272617,2022-05-02,0,15.4,"(15, 20]"
272452,2022-04-30,1,55.13,"(50, 60]"
274085,2022-05-16,0,18.67,"(15, 20]"
274372,2022-05-18,0,36.44,"(30, 40]"
274406,2022-05-19,0,25.2,"(25, 30]"
274470,2022-05-19,0,0.77,"(0, 5]"
274713,2022-05-22,0,16.03,"(15, 20]"
274869,2022-05-23,0,1.27,"(0, 5]"
274744,2022-05-22,0,36.92,"(30, 40]"
275324,2022-05-29,0,65.67,"(60, 70]"
275352,2022-05-29,0,1.92,"(0, 5]"
275790,2022-06-01,0,30.6,"(30, 40]"
276254,2022-06-03,0,0.82,"(0, 5]"
276392,2022-06-03,0,12.97,"(10, 15]"
276669,2022-06-05,0,17.65,"(15, 20]"
276978,2022-06-07,0,1.27,"(0, 5]"
277002,2022-06-08,0,4.52,"(0, 5]"
277817,2022-06-14,0,24.83,"(20, 25]"
277974,2022-06-16,0,21.57,"(20, 25]"
278514,2022-06-19,0,0.38,"(0, 5]"
280287,2022-07-04,0,5.2,"(5, 10]"
280650,2022-07-07,0,2.32,"(0, 5]"
280711,2022-07-07,0,6.23,"(5, 10]"
280745,2022-07-08,0,41.78,"(40, 50]"
281039,2022-07-10,0,1.7,"(0, 5]"
281144,2022-07-11,0,3.4,"(0, 5]"
281382,2022-07-13,0,4.57,"(0, 5]"
280409,2022-07-05,0,10.95,"(10, 15]"
281799,2022-07-16,0,15.6,"(15, 20]"
277138,2022-06-09,0,2.04,"(0, 5]"
281895,2022-07-17,0,1.85,"(0, 5]"
282129,2022-07-19,0,29.02,"(25, 30]"
282349,2022-07-22,0,24.32,"(20, 25]"
282377,2022-07-23,0,0.49,"(0, 5]"
282415,2022-07-23,0,21.83,"(20, 25]"
282567,2022-07-25,1,35.82,"(30, 40]"
283138,2022-07-30,0,36.53,"(30, 40]"
283258,2022-07-31,0,0.17,"(0, 5]"
283265,2022-07-31,0,10.27,"(10, 15]"
283685,2022-08-03,0,0.38,"(0, 5]"
283731,2022-08-03,0,0.23,"(0, 5]"
284739,2022-08-10,0,1.6,"(0, 5]"
285104,2022-08-12,0,0.12,"(0, 5]"
285255,2022-08-13,0,2.03,"(0, 5]"
283773,2022-08-03,0,36.45,"(30, 40]"
281846,2022-07-17,0,0.89,"(0, 5]"
285968,2022-08-15,0,415.52,"(240, 480]"
286138,2022-08-15,0,12.52,"(10, 15]"
286510,2022-08-16,0,9.87,"(5, 10]"
270273,2022-04-10,0,9.25,"(5, 10]"
287007,2022-08-18,0,58.5,"(50, 60]"
287125,2022-08-18,0,35.82,"(30, 40]"
287617,2022-08-22,0,33.61,"(30, 40]"
287810,2022-08-24,0,1.03,"(0, 5]"
288056,2022-08-25,0,4.05,"(0, 5]"
288404,2022-08-28,0,9.97,"(5, 10]"
288521,2022-08-29,0,3.87,"(0, 5]"
283839,2022-08-04,0,10.77,"(10, 15]"
288721,2022-08-30,0,0.2,"(0, 5]"
288994,2022-09-01,0,17.07,"(15, 20]"
289318,2022-09-03,0,0.77,"(0, 5]"
289584,2022-09-06,0,21,"(20, 25]"
290730,2022-09-14,0,1.56,"(0, 5]"
264802,2022-02-23,0,59.27,"(50, 60]"
292077,2022-09-26,1,228.13,"(120, 240]"
292654,2022-09-30,0,20.47,"(20, 25]"
292688,2022-09-30,0,0.1,"(0, 5]"
293069,2022-10-03,0,0.32,"(0, 5]"
293171,2022-10-03,0,0.1,"(0, 5]"
293175,2022-10-03,0,0.2,"(0, 5]"
293281,2022-10-04,0,24.2,"(20, 25]"
293524,2022-10-06,0,0.22,"(0, 5]"
293854,2022-10-08,0,10.18,"(10, 15]"
294968,2022-10-16,0,3.15,"(0, 5]"
294958,2022-10-16,0,0.3,"(0, 5]"
295065,2022-10-17,0,15.08,"(15, 20]"
295188,2022-10-18,0,6.47,"(5, 10]"
295437,2022-10-20,0,18.35,"(15, 20]"
295784,2022-10-23,0,0.07,"(0, 5]"
296150,2022-10-25,0,1.92,"(0, 5]"
296307,2022-10-26,0,10.12,"(10, 15]"
259059,2022-01-03,0,4.3,"(0, 5]"
260278,2022-01-13,0,22.88,"(20, 25]"
260914,2022-01-19,0,8.78,"(5, 10]"
262171,2022-01-31,0,5.33,"(5, 10]"
262734,2022-02-05,0,0.5,"(0, 5]"
263641,2022-02-14,0,45.71,"(40, 50]"
263888,2022-02-16,1,155.03,"(120, 240]"
264615,2022-02-22,0,0.05,"(0, 5]"
265956,2022-03-05,0,16.98,"(15, 20]"
266311,2022-03-07,0,0.5,"(0, 5]"
259704,2022-01-08,0,109.25,"(100, 110]"
267081,2022-03-13,0,0.5,"(0, 5]"
267928,2022-03-19,0,0.25,"(0, 5]"
267979,2022-03-19,0,16.55,"(15, 20]"
268446,2022-03-24,0,1.14,"(0, 5]"
268471,2022-03-24,0,21.71,"(20, 25]"
268608,2022-03-26,0,18.05,"(15, 20]"
268885,2022-03-29,0,5.5,"(5, 10]"
269868,2022-04-06,0,61.76,"(60, 70]"
269928,2022-04-07,0,11.58,"(10, 15]"
269951,2022-04-07,0,0.32,"(0, 5]"
269963,2022-04-07,0,0.9,"(0, 5]"
270052,2022-04-08,0,0.47,"(0, 5]"
271647,2022-04-23,0,30.72,"(30, 40]"
271556,2022-04-22,0,0.38,"(0, 5]"
271949,2022-04-25,0,20.03,"(20, 25]"
272810,2022-05-04,0,25.22,"(25, 30]"
272899,2022-05-05,0,0.38,"(0, 5]"
273236,2022-05-08,0,74.41,"(70, 80]"
273245,2022-05-09,0,0.95,"(0, 5]"
273330,2022-05-09,0,34.77,"(30, 40]"
274115,2022-05-16,0,0.1,"(0, 5]"
274152,2022-05-16,0,47.92,"(40, 50]"
274284,2022-05-18,0,11.93,"(10, 15]"
274581,2022-05-20,0,9.73,"(5, 10]"
274782,2022-05-23,0,0.8,"(0, 5]"
274800,2022-05-23,0,0.73,"(0, 5]"
274859,2022-05-23,0,8.88,"(5, 10]"
275641,2022-06-01,0,4.9,"(0, 5]"
275759,2022-06-01,0,7.03,"(5, 10]"
275812,2022-06-02,0,0.75,"(0, 5]"
277671,2022-06-13,0,8.42,"(5, 10]"
277821,2022-06-14,1,50.43,"(50, 60]"
278106,2022-06-17,0,0.05,"(0, 5]"
278970,2022-06-23,0,1.55,"(0, 5]"
278991,2022-06-23,0,0.12,"(0, 5]"
279722,2022-06-29,1,25.02,"(25, 30]"
280286,2022-07-04,0,0.28,"(0, 5]"
280646,2022-07-07,0,0.1,"(0, 5]"
281089,2022-07-11,0,18.64,"(15, 20]"
281175,2022-07-11,0,18.82,"(15, 20]"
281461,2022-07-14,0,40.63,"(40, 50]"
281729,2022-07-16,0,15.92,"(15, 20]"
281942,2022-07-18,0,29.93,"(25, 30]"
282141,2022-07-20,0,0.05,"(0, 5]"
282987,2022-07-29,0,1.22,"(0, 5]"
283122,2022-07-30,0,0.17,"(0, 5]"
284197,2022-08-06,0,29.95,"(25, 30]"
284343,2022-08-08,0,0.15,"(0, 5]"
284595,2022-08-09,0,0.08,"(0, 5]"
285025,2022-08-12,0,3.42,"(0, 5]"
285907,2022-08-15,0,1.77,"(0, 5]"
279509,2022-06-28,0,14.82,"(10, 15]"
285598,2022-08-15,0,46.57,"(40, 50]"
