student_id,date_watched,minutes_watched,paid
260593,2022-03-16,14.03,1
262988,2022-03-16,49.03,1
267504,2022-03-16,0.05,0
266758,2022-03-16,16,1
260593,2022-03-17,10.32,1
267674,2022-03-17,40.88,0
266758,2022-03-17,3.82,1
261263,2022-03-17,14.3,1
264552,2022-03-17,9.68,1
267548,2022-03-17,1.08,0
263693,2022-03-17,24.45,1
260998,2022-03-17,17.37,1
262988,2022-03-17,1.3,1
267767,2022-03-17,0.4,0
263822,2022-03-17,8.9,0
263822,2022-03-18,7.97,0
266758,2022-03-18,28.3,1
261263,2022-03-18,16.3,1
267856,2022-03-18,12.38,0
260593,2022-03-18,19.38,1
260593,2022-03-19,7.3,1
267935,2022-03-19,0.07,0
267969,2022-03-19,8.33,0
261263,2022-03-19,16.43,1
266758,2022-03-19,30.32,1
264572,2022-03-19,0.23,1
267311,2022-03-19,0.08,0
264916,2022-03-20,15.28,1
260593,2022-03-20,7.1,1
261263,2022-03-21,23.23,1
260593,2022-03-21,15.23,1
260649,2022-03-21,53.78,1
266758,2022-03-21,48.95,1
260887,2022-03-21,3.17,0
264916,2022-03-22,14.82,1
261263,2022-03-22,17.97,1
262988,2022-03-22,70.53,1
260649,2022-03-22,30.12,1
266548,2022-03-22,36.98,1
260593,2022-03-22,16.1,1
266758,2022-03-22,9.63,1
268310,2022-03-22,0.18,0
263690,2022-03-22,62.53,1
261777,2022-03-22,29.57,1
260649,2022-03-23,30.63,1
266548,2022-03-23,47.57,1
262754,2022-03-23,26.23,1
260593,2022-03-23,11.43,1
266758,2022-03-23,31.32,1
261263,2022-03-23,19.6,1
263690,2022-03-23,77.2,1
268409,2022-03-23,1.47,0
263693,2022-03-23,37.88,1
266541,2022-03-23,29.37,0
260593,2022-03-24,12.97,1
266548,2022-03-24,33.67,1
260649,2022-03-24,26.13,1
266758,2022-03-24,13.2,1
261263,2022-03-24,16.7,1
263690,2022-03-24,68.58,1
263693,2022-03-24,34.58,1
260998,2022-03-24,5.77,1
260649,2022-03-25,38.9,1
266548,2022-03-25,30.08,1
260593,2022-03-25,5.38,1
266758,2022-03-25,0.17,1
263690,2022-03-25,12.17,1
268565,2022-03-25,2.17,0
260998,2022-03-25,39.52,1
268409,2022-03-25,23.32,0
266548,2022-03-26,30.23,1
266758,2022-03-26,38.18,1
260593,2022-03-26,11.82,1
260998,2022-03-26,36.52,1
261263,2022-03-26,7.5,1
266758,2022-03-27,56.05,1
264695,2022-03-28,1.72,0
266548,2022-03-28,0.32,1
268806,2022-03-28,3.47,0
261604,2022-03-28,0.32,0
260572,2022-03-29,89.62,1
266548,2022-03-29,68.5,1
268412,2022-03-29,0.23,1
263690,2022-03-29,81.18,1
261212,2022-03-29,33.03,1
260998,2022-03-29,37.35,1
260572,2022-03-30,68.78,1
261777,2022-03-30,15.37,1
266548,2022-03-30,34.58,1
268953,2022-03-30,0.43,0
260649,2022-03-30,44.5,1
268957,2022-03-30,17.22,0
263690,2022-03-30,0.1,1
261212,2022-03-30,10.15,1
260572,2022-03-31,54.37,1
269059,2022-03-31,0.13,0
269064,2022-03-31,1.12,0
261212,2022-03-31,22.8,1
260572,2022-04-01,60.3,1
268957,2022-04-01,14.12,0
269189,2022-04-01,1.47,0
269190,2022-04-01,0.05,0
265966,2022-04-01,13.92,1
259504,2022-04-01,90.55,1
259504,2022-04-02,43.9,1
265966,2022-04-02,27.13,1
269409,2022-04-02,1.35,0
261212,2022-04-02,30.82,1
265966,2022-04-03,3.58,1
269449,2022-04-03,0.25,0
269487,2022-04-03,4.35,0
260649,2022-04-03,30.28,1
261212,2022-04-04,0.63,1
265966,2022-04-04,8.05,1
269647,2022-04-04,0.12,0
265966,2022-04-05,60.12,1
269693,2022-04-05,0.05,0
267854,2022-04-05,6.3,1
261212,2022-04-05,9.83,1
262792,2022-04-05,7.32,1
268409,2022-04-05,6.07,1
265966,2022-04-06,34.65,1
263024,2022-04-06,36.87,0
269818,2022-04-06,1.33,0
261519,2022-04-06,17.73,1
267854,2022-04-06,17.62,1
268409,2022-04-06,86.03,1
261212,2022-04-06,24.42,1
265966,2022-04-07,97.83,1
269912,2022-04-07,0.32,0
264514,2022-04-07,56.78,0
269992,2022-04-07,0.65,0
261212,2022-04-07,7.82,1
265966,2022-04-08,78.72,1
261110,2022-04-08,0.25,1
261777,2022-04-08,175.45,1
264514,2022-04-08,1.1,0
270056,2022-04-08,25.17,0
270078,2022-04-08,0.42,0
267854,2022-04-08,1.33,1
268409,2022-04-08,34.62,1
266758,2022-04-09,68.55,1
270056,2022-04-09,14.95,0
267854,2022-04-09,0.72,1
270248,2022-04-09,0.07,0
263008,2022-04-09,9.12,1
270056,2022-04-10,5,0
266758,2022-04-10,10.37,1
260754,2022-04-10,32.08,1
264695,2022-04-10,3.32,0
270103,2022-04-10,6.6,0
270368,2022-04-10,1.13,0
259504,2022-04-11,52.85,1
266758,2022-04-11,24.1,1
270446,2022-04-11,0.63,0
260754,2022-04-11,31.78,1
268257,2022-04-11,22.65,1
267854,2022-04-11,22.25,1
268811,2022-04-11,1.13,1
267854,2022-04-12,51.77,1
266758,2022-04-12,19.42,1
270348,2022-04-12,0.22,0
260754,2022-04-12,105.23,1
269744,2022-04-12,8.4,1
270578,2022-04-12,0.53,0
268257,2022-04-12,1,1
265966,2022-04-12,5.43,1
270622,2022-04-13,0.52,0
260754,2022-04-13,60.2,1
264695,2022-04-13,0.1,0
265966,2022-04-13,2.9,1
265928,2022-04-14,47.6,1
270759,2022-04-14,25.73,0
268805,2022-04-14,22.42,1
260754,2022-04-14,34.43,1
268257,2022-04-14,23.7,1
263008,2022-04-14,1.07,1
270813,2022-04-14,0.58,0
261212,2022-04-14,19.32,1
270611,2022-04-14,0.17,0
270793,2022-04-14,4.8,0
270793,2022-04-15,6.42,0
270611,2022-04-15,0.17,0
270866,2022-04-15,32.08,0
270759,2022-04-15,2.4,0
270813,2022-04-15,14.67,0
270879,2022-04-15,2.47,0
268641,2022-04-15,56.42,1
261212,2022-04-15,35.43,1
268257,2022-04-15,5.72,1
265928,2022-04-16,29.2,1
267854,2022-04-16,5.48,1
270056,2022-04-16,4.43,0
270056,2022-04-17,4.27,0
259666,2022-04-17,0.3,0
270813,2022-04-17,2.87,0
268257,2022-04-17,4.1,1
261212,2022-04-17,92.62,1
270759,2022-04-18,21.7,0
266548,2022-04-18,64.87,1
271160,2022-04-18,0.68,0
267854,2022-04-18,4.35,1
270813,2022-04-18,1.12,0
268409,2022-04-19,44.17,1
270759,2022-04-19,16.5,0
268257,2022-04-19,16.5,1
268811,2022-04-20,35.93,1
265966,2022-04-20,11.43,1
270926,2022-04-20,4.75,0
271444,2022-04-21,7.87,0
271074,2022-04-21,0.07,0
269924,2022-04-21,13.42,1
264514,2022-04-21,44.38,0
268257,2022-04-21,1.68,1
268053,2022-04-22,11.27,1
269924,2022-04-22,39.63,1
270759,2022-04-22,5.55,0
264514,2022-04-22,97.7,0
267916,2022-04-22,54.92,1
261810,2022-04-23,0.55,1
264514,2022-04-23,225.27,1
269924,2022-04-23,39.4,1
271300,2022-04-23,54.37,0
261171,2022-04-23,85.75,1
267916,2022-04-24,33.5,1
261171,2022-04-24,102.38,1
259504,2022-04-24,43.32,1
268613,2022-04-24,0.05,0
271300,2022-04-24,64.15,1
271800,2022-04-24,95.35,0
271801,2022-04-24,0.53,0
271809,2022-04-24,0.05,0
267916,2022-04-25,59.57,1
271197,2022-04-25,0.25,1
271300,2022-04-25,11.6,1
271620,2022-04-25,28.7,0
271926,2022-04-25,2.05,0
269018,2022-04-25,1.07,0
271584,2022-04-26,1.28,0
270957,2022-04-27,48.97,1
261336,2022-04-27,1.53,0
267916,2022-04-27,12.72,1
261905,2022-04-27,41.13,1
270957,2022-04-28,66.58,1
261905,2022-04-28,38.35,1
261905,2022-04-29,36.53,1
270759,2022-04-29,20.95,0
267916,2022-04-29,14.07,1
272470,2022-04-30,5.1,0
263008,2022-05-01,19.62,1
262992,2022-05-01,3,1
271800,2022-05-01,46.9,1
271800,2022-05-02,30.27,1
272470,2022-05-02,11.45,0
261905,2022-05-02,20.82,1
268811,2022-05-02,0.87,1
269040,2022-05-03,20.27,1
272470,2022-05-03,0.18,0
261905,2022-05-03,38.73,1
271800,2022-05-04,11.17,1
261905,2022-05-05,15.98,1
261905,2022-05-06,35.32,1
272983,2022-05-07,24.2,1
271761,2022-05-07,2.12,1
271761,2022-05-09,243.92,1
260964,2022-05-09,0.73,1
267916,2022-05-09,37.72,1
261905,2022-05-09,26.03,1
273384,2022-05-10,0.05,0
273264,2022-05-10,30.08,0
261905,2022-05-10,27.13,1
273480,2022-05-10,0.6,0
273264,2022-05-11,24.88,0
273441,2022-05-11,0.05,0
261905,2022-05-11,17.98,1
267916,2022-05-12,4.25,1
273640,2022-05-12,16.95,0
263531,2022-05-12,10.17,1
273682,2022-05-12,3.02,0
265628,2022-05-12,36.92,1
269843,2022-05-13,1.67,1
269064,2022-05-13,57.48,1
261626,2022-05-13,34.22,1
273264,2022-05-13,21.47,0
268990,2022-05-13,51.58,1
261905,2022-05-13,18.78,1
261626,2022-05-14,35.82,1
273264,2022-05-14,3.13,0
265628,2022-05-14,138.28,1
270599,2022-05-14,99.47,1
261626,2022-05-15,23,1
270599,2022-05-15,98.27,1
274041,2022-05-15,1.88,0
262203,2022-05-15,6.17,1
267916,2022-05-15,10.62,1
273264,2022-05-16,30.28,0
273417,2022-05-16,23.98,0
270599,2022-05-16,153.3,1
274159,2022-05-16,9.87,0
261626,2022-05-16,8.53,1
261905,2022-05-16,11.7,1
274167,2022-05-16,1.45,0
269064,2022-05-17,51.9,1
273264,2022-05-17,15.88,0
270710,2022-05-17,14.2,1
261905,2022-05-17,30.88,1
273535,2022-05-17,2.92,0
270009,2022-05-17,2.68,1
269064,2022-05-18,13.23,1
273264,2022-05-18,46.33,0
274318,2022-05-18,5.52,0
271197,2022-05-18,1.53,1
269064,2022-05-19,118.17,1
267916,2022-05-19,26.03,1
261905,2022-05-19,57.77,1
261905,2022-05-20,52.43,1
267916,2022-05-20,4.78,1
260168,2022-05-20,21.72,1
273417,2022-05-20,31.48,0
269653,2022-05-21,18.18,1
262821,2022-05-21,165.2,1
261905,2022-05-21,4.8,1
273881,2022-05-21,0.07,0
270710,2022-05-21,0.08,1
274656,2022-05-21,1.22,0
270037,2022-05-21,0.42,0
269653,2022-05-22,55.78,1
274692,2022-05-22,0.93,0
274694,2022-05-22,0.38,0
274514,2022-05-22,2.88,0
269064,2022-05-23,87.57,1
267916,2022-05-23,12.63,1
261905,2022-05-23,22.9,1
264916,2022-05-24,152.37,1
267916,2022-05-24,31.6,1
273580,2022-05-24,0.2,0
274842,2022-05-24,3.25,0
267916,2022-05-25,28.8,1
268990,2022-05-25,86.78,1
273580,2022-05-25,9.05,0
262203,2022-05-25,0.13,1
262412,2022-05-26,8.23,1
264916,2022-05-26,1.17,1
262412,2022-05-27,197.03,1
262412,2022-05-28,71.93,1
269653,2022-05-28,69.33,1
270710,2022-05-29,0.15,1
269653,2022-05-30,75.82,1
260486,2022-05-30,0.68,1
275406,2022-05-30,0.6,0
267064,2022-05-31,63.17,1
273032,2022-05-31,1.2,0
275562,2022-05-31,0.22,0
268990,2022-05-31,0.22,1
268331,2022-06-01,65.03,1
275617,2022-06-01,0.3,0
275669,2022-06-01,0.07,0
261519,2022-06-01,22.35,1
268990,2022-06-01,13.32,1
267064,2022-06-01,40.12,1
267064,2022-06-02,28.95,1
268990,2022-06-02,19.3,1
275954,2022-06-02,0.18,0
275971,2022-06-02,0.18,0
260465,2022-06-02,0.95,1
276108,2022-06-02,3.8,0
268331,2022-06-02,56.53,1
268331,2022-06-03,51.1,1
267064,2022-06-03,2.2,1
260465,2022-06-03,37.52,1
269984,2022-06-03,44.5,1
268331,2022-06-04,92.68,1
269984,2022-06-04,18.7,1
272010,2022-06-04,0.68,0
268764,2022-06-04,21.1,1
267064,2022-06-04,17.7,1
268764,2022-06-05,31.2,1
267064,2022-06-05,38.4,1
267064,2022-06-06,58.45,1
270276,2022-06-06,10.02,0
268764,2022-06-06,33.13,1
260465,2022-06-06,34.92,1
276766,2022-06-06,0.57,0
276238,2022-06-06,59.5,1
267064,2022-06-07,7.92,1
260465,2022-06-07,43.68,1
268990,2022-06-07,61.52,1
268764,2022-06-07,6.83,1
268331,2022-06-07,11.8,1
268331,2022-06-08,71.42,1
276991,2022-06-08,0.25,0
266332,2022-06-08,48.35,1
268764,2022-06-08,34.97,1
262908,2022-06-08,0.43,0
268990,2022-06-08,32.4,1
277115,2022-06-08,0.08,0
277149,2022-06-09,0.45,0
266332,2022-06-09,0.47,1
277156,2022-06-09,0.17,0
268764,2022-06-09,42.95,1
267064,2022-06-09,10.27,1
267064,2022-06-10,58.18,1
268764,2022-06-10,42.63,1
267064,2022-06-11,24.78,1
266332,2022-06-11,12,1
266332,2022-06-12,16.03,1
267064,2022-06-12,30.82,1
277325,2022-06-12,2.78,0
277538,2022-06-12,0.22,0
277527,2022-06-13,31.07,0
266332,2022-06-13,14.18,1
268764,2022-06-13,31.6,1
260465,2022-06-13,30.73,1
268990,2022-06-13,7.57,1
277599,2022-06-13,10.32,0
267064,2022-06-13,27.87,1
277599,2022-06-14,0.6,0
260465,2022-06-14,30.53,1
277765,2022-06-14,3.55,0
267064,2022-06-14,14.05,1
260465,2022-06-15,28.75,1
261466,2022-06-15,11.02,1
260465,2022-06-16,61.53,1
268764,2022-06-16,36.38,1
272842,2022-06-16,8.9,1
272842,2022-06-17,14.83,1
278133,2022-06-17,0.37,0
268764,2022-06-17,27.28,1
260168,2022-06-17,31.87,1
272261,2022-06-17,7.3,1
261466,2022-06-17,7.38,1
263008,2022-06-18,35.42,1
273486,2022-06-18,32.95,1
271664,2022-06-18,0.2,1
261466,2022-06-18,25,1
278321,2022-06-18,0.08,0
278371,2022-06-19,0.52,0
278397,2022-06-19,5.63,0
260168,2022-06-19,22.02,1
263008,2022-06-19,53.05,1
264623,2022-06-19,91.22,1
268764,2022-06-20,18.83,1
272842,2022-06-20,160.78,1
268990,2022-06-20,10.07,1
271185,2022-06-20,26.38,1
278673,2022-06-20,0.07,0
260168,2022-06-20,8.45,1
261466,2022-06-20,10.93,1
278740,2022-06-21,6.9,0
272842,2022-06-21,185.9,1
260465,2022-06-21,38.9,1
274801,2022-06-21,0.43,0
271185,2022-06-21,17.05,1
260168,2022-06-21,3.45,1
260465,2022-06-22,5.68,1
268764,2022-06-22,4.35,1
268990,2022-06-22,40.72,1
278953,2022-06-23,45.37,0
271185,2022-06-23,23.57,1
266332,2022-06-23,14,1
277916,2022-06-23,0.62,0
260465,2022-06-23,15.07,1
261466,2022-06-23,36.57,1
260168,2022-06-23,43.55,1
279080,2022-06-24,0.05,0
279102,2022-06-24,0.17,0
273580,2022-06-24,13.1,0
261466,2022-06-24,33.38,1
278953,2022-06-24,32.63,0
272068,2022-06-25,0.07,0
271185,2022-06-25,33.13,1
279102,2022-06-25,0.1,0
260549,2022-06-25,5.45,1
271185,2022-06-26,53.4,1
268990,2022-06-26,14.4,1
260549,2022-06-26,3,1
260549,2022-06-27,9.87,1
270738,2022-06-27,33.33,1
261693,2022-06-27,11.23,1
260465,2022-06-27,26.33,1
271185,2022-06-27,72.6,1
279416,2022-06-27,0.68,0
279431,2022-06-27,1.12,0
278953,2022-06-27,31.28,0
261466,2022-06-27,3.75,1
278953,2022-06-28,37.72,0
261693,2022-06-28,24.57,1
270738,2022-06-28,9.87,1
278976,2022-06-28,0.37,0
272068,2022-06-28,0.48,0
260465,2022-06-28,19.75,1
268990,2022-06-28,2.98,1
261466,2022-06-28,18.43,1
279582,2022-06-28,1.52,0
260168,2022-06-28,6.35,1
279610,2022-06-28,0.3,0
279622,2022-06-28,0.28,0
278740,2022-06-29,90.13,0
270738,2022-06-29,19.57,1
260465,2022-06-29,28.83,1
261466,2022-06-29,12.43,1
260168,2022-06-29,33.63,1
277242,2022-06-29,11.15,0
270738,2022-06-30,51.47,1
279812,2022-06-30,0.33,0
278740,2022-06-30,0.55,0
261466,2022-06-30,30.77,1
270738,2022-07-01,105.87,1
279907,2022-07-01,129.03,0
279956,2022-07-01,0.12,0
270891,2022-07-01,0.15,0
261466,2022-07-01,5.78,1
270891,2022-07-02,0.82,0
261693,2022-07-02,30.57,1
260465,2022-07-02,18.48,1
278344,2022-07-02,34.97,1
274604,2022-07-02,5.12,0
280149,2022-07-03,1.52,0
270891,2022-07-03,0.25,0
279582,2022-07-03,0.43,0
261693,2022-07-04,25.05,1
269984,2022-07-04,0.72,1
272909,2022-07-04,57.65,1
268990,2022-07-04,0.1,1
274604,2022-07-04,9.92,0
274050,2022-07-04,11.17,1
261567,2022-07-04,7.92,1
279735,2022-07-04,2.28,0
260549,2022-07-05,60.85,1
278953,2022-07-05,20.38,0
263879,2022-07-05,42.3,0
261693,2022-07-05,16.77,1
274050,2022-07-05,89.7,1
261466,2022-07-05,62.72,1
280436,2022-07-05,0.13,0
278740,2022-07-05,35.3,0
260549,2022-07-06,55.77,1
261567,2022-07-06,66.52,1
274050,2022-07-06,49.85,1
280529,2022-07-06,3.08,0
261466,2022-07-06,15.05,1
280539,2022-07-06,8.58,0
278740,2022-07-06,27,0
269135,2022-07-06,6.93,0
277609,2022-07-06,0.12,1
260549,2022-07-07,40.48,1
261693,2022-07-07,3.47,1
261567,2022-07-07,30.05,1
269874,2022-07-07,0.4,1
273580,2022-07-07,8.68,0
274050,2022-07-07,30.23,1
261466,2022-07-07,3.97,1
269135,2022-07-07,3.73,0
277609,2022-07-07,31.48,1
277609,2022-07-08,54.73,1
260549,2022-07-08,0.18,1
274050,2022-07-08,4.17,1
261466,2022-07-08,2.43,1
278788,2022-07-08,7.18,1
278740,2022-07-08,1.28,0
278953,2022-07-09,1,0
278788,2022-07-09,5.88,1
280847,2022-07-09,0.45,0
269874,2022-07-09,0.07,1
280873,2022-07-09,0.18,0
261466,2022-07-09,43.17,1
260549,2022-07-09,58.8,1
280978,2022-07-10,9.68,0
261466,2022-07-10,18.27,1
278788,2022-07-10,1.03,1
260549,2022-07-10,31.5,1
277609,2022-07-10,61.33,1
280998,2022-07-10,6.62,0
278798,2022-07-10,5.5,0
279986,2022-07-11,101.98,0
278582,2022-07-11,53.05,1
261466,2022-07-11,15.78,1
281165,2022-07-11,9.7,0
277609,2022-07-11,12.07,1
277609,2022-07-12,57.7,1
279986,2022-07-12,29.73,0
278582,2022-07-12,54.57,1
278788,2022-07-12,64.72,1
261466,2022-07-12,2.02,1
265202,2022-07-12,0.23,0
281310,2022-07-12,7.55,0
269373,2022-07-13,22.4,0
261693,2022-07-13,24.78,1
269874,2022-07-13,0.95,0
278582,2022-07-13,25.75,1
263087,2022-07-13,20.3,1
277609,2022-07-13,15.6,1
261466,2022-07-13,4.88,1
279582,2022-07-13,0.33,0
259283,2022-07-14,12.58,1
281465,2022-07-14,35,0
278582,2022-07-14,146.23,1
272842,2022-07-14,8.93,1
281495,2022-07-14,0.3,0
261466,2022-07-14,38.75,1
277609,2022-07-14,1.03,1
259283,2022-07-15,0.93,1
281465,2022-07-15,43.8,0
270009,2022-07-15,2.65,1
260549,2022-07-16,37.43,1
281694,2022-07-16,0.28,0
278582,2022-07-16,150.7,1
261466,2022-07-16,0.12,1
281717,2022-07-16,1.47,0
277986,2022-07-16,0.07,0
259283,2022-07-17,7.65,1
277609,2022-07-17,85.43,1
261466,2022-07-17,4.37,1
268990,2022-07-18,70.73,1
281950,2022-07-18,0.33,0
261466,2022-07-18,16.23,1
259889,2022-07-18,1.37,0
275148,2022-07-18,85.77,1
270042,2022-07-19,30.85,1
261706,2022-07-19,1.43,0
278886,2022-07-19,2.7,0
268990,2022-07-19,34.37,1
261466,2022-07-19,56.85,1
282086,2022-07-19,0.5,0
282093,2022-07-19,0.47,0
275757,2022-07-19,16.07,1
263087,2022-07-19,0.08,1
275148,2022-07-19,83.03,1
261550,2022-07-19,1.3,1
272909,2022-07-19,13.97,1
270460,2022-07-20,49.45,1
270042,2022-07-20,13.12,1
270263,2022-07-20,36.03,1
282157,2022-07-20,0.05,0
279392,2022-07-20,0.62,0
270460,2022-07-21,1.05,1
274604,2022-07-21,10.63,0
259283,2022-07-21,15.95,1
270263,2022-07-21,25.52,1
276130,2022-07-21,115.95,1
276130,2022-07-22,55.4,1
263087,2022-07-22,5.23,1
270042,2022-07-22,32.02,1
278788,2022-07-22,0.6,1
270263,2022-07-23,14.37,1
270042,2022-07-23,62.48,1
276130,2022-07-23,26.73,1
261412,2022-07-23,36.4,1
260111,2022-07-23,39.83,1
260111,2022-07-24,26.57,1
261412,2022-07-24,14.1,1
270042,2022-07-24,19.9,1
259283,2022-07-24,2.02,1
282479,2022-07-24,1.43,0
263087,2022-07-24,12.52,1
275594,2022-07-24,7.75,0
276130,2022-07-24,7.28,1
270042,2022-07-25,10.98,1
261412,2022-07-26,3.95,1
267916,2022-07-26,7.32,1
270042,2022-07-26,47.93,1
270263,2022-07-26,12.95,1
276130,2022-07-26,45.93,1
276937,2022-07-26,1.58,0
282290,2022-07-26,0.63,1
282449,2022-07-26,0.15,0
281787,2022-07-27,54.77,1
269874,2022-07-27,2.55,1
270042,2022-07-27,52.82,1
269984,2022-07-27,26.23,1
282479,2022-07-27,2.88,0
281787,2022-07-28,27.2,1
282833,2022-07-28,0.05,1
267916,2022-07-28,5.83,1
270042,2022-07-28,32.18,1
282895,2022-07-28,2.82,0
282479,2022-07-28,3.82,0
261412,2022-07-28,9.95,1
281854,2022-07-29,0.63,0
267916,2022-07-29,8.52,1
272472,2022-07-30,83.07,1
283256,2022-07-31,0.4,0
278344,2022-08-01,2.32,1
261412,2022-08-01,12.8,1
275636,2022-08-02,0.82,0
267916,2022-08-02,57.75,1
283513,2022-08-02,10.72,0
283543,2022-08-02,8.05,0
283572,2022-08-02,3.82,0
282235,2022-08-02,17.72,1
281182,2022-08-03,44.43,0
283543,2022-08-03,22.05,0
283513,2022-08-03,10.07,0
261412,2022-08-03,3.32,1
275757,2022-08-03,17.25,1
273580,2022-08-03,11.63,0
281961,2022-08-03,31.58,1
281787,2022-08-03,15.15,1
281787,2022-08-04,90.82,1
282336,2022-08-04,19.03,1
264228,2022-08-04,50.83,1
281961,2022-08-04,1.62,1
283941,2022-08-05,0.53,0
283960,2022-08-05,0.25,0
283973,2022-08-05,11.03,0
276130,2022-08-05,39.47,1
282336,2022-08-05,58.77,1
264228,2022-08-05,1.53,1
283898,2022-08-05,0.27,0
284081,2022-08-06,1.12,0
282336,2022-08-06,30.25,1
282602,2022-08-06,15.05,0
281787,2022-08-06,70,1
281377,2022-08-07,70.1,0
261550,2022-08-07,24.25,1
261412,2022-08-07,29.6,1
284429,2022-08-08,6.02,0
281182,2022-08-08,9.83,0
266012,2022-08-08,43.28,1
266012,2022-08-09,1.57,1
284527,2022-08-09,5.57,0
284579,2022-08-09,34.33,0
281182,2022-08-09,0.57,0
284610,2022-08-09,0.23,0
284682,2022-08-10,0.22,0
264228,2022-08-10,64.65,1
261412,2022-08-10,13.87,1
284767,2022-08-10,1.38,0
284773,2022-08-10,1.05,0
276562,2022-08-11,19.43,1
270193,2022-08-11,50.38,0
261412,2022-08-11,23.02,1
282567,2022-08-11,0.07,1
275545,2022-08-11,0.52,0
284896,2022-08-11,3.3,0
276130,2022-08-11,18.33,1
284081,2022-08-12,0.47,0
261412,2022-08-12,19.15,1
285026,2022-08-12,14.4,0
276562,2022-08-12,23.7,1
284579,2022-08-12,105.25,0
274686,2022-08-12,7.18,0
277886,2022-08-12,8.75,0
285133,2022-08-12,1.15,0
276130,2022-08-12,19.38,1
284579,2022-08-13,14.67,0
261336,2022-08-13,10.62,0
276130,2022-08-13,9.5,1
285348,2022-08-14,2.22,0
285373,2022-08-14,23.48,0
285387,2022-08-14,44.88,0
264228,2022-08-14,16.12,1
261412,2022-08-14,4.23,1
273973,2022-08-14,0.17,0
282457,2022-08-15,1.4,0
285513,2022-08-15,0.28,0
285557,2022-08-15,11,0
261737,2022-08-15,33.48,1
285637,2022-08-15,0.07,0
282313,2022-08-15,5.45,0
285373,2022-08-15,13.47,0
285708,2022-08-15,1.15,0
285735,2022-08-15,1.35,0
271597,2022-08-15,6.88,0
285834,2022-08-15,1.27,0
285863,2022-08-15,1.83,0
264228,2022-08-15,25.35,1
285387,2022-08-15,66.07,0
261412,2022-08-15,0.18,1
275529,2022-08-15,8.47,1
286020,2022-08-15,0.72,0
286112,2022-08-15,0.43,0
286137,2022-08-15,1.6,0
286171,2022-08-15,7.22,0
285557,2022-08-16,22.38,0
285642,2022-08-16,125.18,0
286171,2022-08-16,19,0
286112,2022-08-16,51.42,0
286315,2022-08-16,37.38,0
266321,2022-08-16,0.1,0
274098,2022-08-16,8.25,0
283612,2022-08-16,78.02,0
285155,2022-08-16,36.8,0
286514,2022-08-16,0.23,0
286182,2022-08-16,0.07,0
282313,2022-08-16,15.82,0
264228,2022-08-16,20.3,1
271664,2022-08-16,26.83,1
286552,2022-08-16,24.93,0
286563,2022-08-16,1.4,0
286598,2022-08-16,4.05,0
286260,2022-08-16,118.67,0
261412,2022-08-16,0.35,1
286171,2022-08-17,24.03,0
271338,2022-08-17,6.88,1
286719,2022-08-17,0.25,0
266012,2022-08-17,45.6,1
285155,2022-08-17,211,0
286315,2022-08-17,2.88,0
286757,2022-08-17,0.4,0
286552,2022-08-17,16.1,0
284662,2022-08-17,73.48,0
283854,2022-08-17,22.85,0
280918,2022-08-17,0.67,0
271664,2022-08-17,81.85,1
286291,2022-08-17,31.28,0
286235,2022-08-17,7.73,0
285878,2022-08-17,0.12,0
261737,2022-08-17,26.23,1
286991,2022-08-18,0.05,0
285155,2022-08-18,47.38,0
282318,2022-08-18,22.55,1
267959,2022-08-18,62.53,1
287036,2022-08-18,0.05,0
269040,2022-08-18,168.37,1
286598,2022-08-18,129.88,0
287067,2022-08-18,0.15,0
287079,2022-08-18,0.35,0
282371,2022-08-18,1.28,1
287084,2022-08-18,0.73,0
271326,2022-08-18,2.7,1
286470,2022-08-18,5.32,0
286071,2022-08-18,0.55,0
287044,2022-08-18,0.82,0
285776,2022-08-18,30.23,0
261412,2022-08-18,4.2,1
287153,2022-08-18,7.3,0
287153,2022-08-19,21.07,0
282371,2022-08-19,20.85,1
276562,2022-08-19,0.77,1
269040,2022-08-19,24.78,1
282318,2022-08-19,84.87,1
285642,2022-08-19,0.05,0
274050,2022-08-19,120.83,1
283239,2022-08-19,0.2,1
285878,2022-08-19,0.05,0
265532,2022-08-19,2.67,0
287063,2022-08-19,6.33,0
286025,2022-08-19,0.28,0
281753,2022-08-20,101.52,1
271664,2022-08-20,52.97,1
271338,2022-08-20,60.2,1
261810,2022-08-20,13.58,1
261810,2022-08-21,132.65,1
281753,2022-08-21,6.67,1
282371,2022-08-21,46.4,1
285373,2022-08-21,11.02,0
286918,2022-08-21,0.97,0
285776,2022-08-21,8.08,0
261810,2022-08-22,46.95,1
282318,2022-08-22,24.5,1
261412,2022-08-22,26.97,1
285735,2022-08-22,6.13,0
287063,2022-08-22,113.85,0
261491,2022-08-22,55.8,1
287291,2022-08-22,130.73,0
269040,2022-08-22,12.47,1
269040,2022-08-23,26.25,1
271338,2022-08-23,86.23,1
266012,2022-08-23,20.35,1
282318,2022-08-23,44.73,1
271991,2022-08-23,12.95,1
275529,2022-08-23,28.53,1
287717,2022-08-23,0.18,0
285878,2022-08-23,8.7,0
287063,2022-08-23,70.12,0
287750,2022-08-23,32.08,0
287757,2022-08-23,0.18,0
285776,2022-08-23,6.32,0
268011,2022-08-23,5.9,1
287750,2022-08-24,0.25,0
282318,2022-08-24,50.28,1
287063,2022-08-24,50.37,0
261491,2022-08-24,3.95,1
264228,2022-08-24,11.97,1
