student_id,date_registered,total_minutes_watched,num_paid_days,buckets
290920,2022-09-16,306.21,38,"(240, 480]"
291706,2022-09-22,732.02,30,"(480, 1000]"
291837,2022-09-23,163.28,38,"(120, 240]"
291855,2022-09-23,55.54,30,"(30, 60]"
291853,2022-09-23,367.95,38,"(240, 480]"
275510,2022-05-31,432.89,153,"(240, 480]"
266743,2022-03-11,180.06,38,"(120, 240]"
291098,2022-09-17,248.95,40,"(240, 480]"
280048,2022-07-02,13.07,3,"(0, 30]"
282910,2022-07-28,68.01,95,"(60, 120]"
291858,2022-09-23,21.49,38,"(0, 30]"
291945,2022-09-24,606.62,32,"(480, 1000]"
290733,2022-09-14,45.4,38,"(30, 60]"
291949,2022-09-24,296.46,30,"(240, 480]"
291402,2022-09-20,170.1,41,"(120, 240]"
291963,2022-09-24,0.3,6,"(0, 30]"
274597,2022-05-20,0.45,164,"(0, 30]"
291977,2022-09-25,136.85,36,"(120, 240]"
289879,2022-09-08,41.66,48,"(30, 60]"
267168,2022-03-14,2.9,224,"(0, 30]"
292109,2022-09-26,51.55,35,"(30, 60]"
275757,2022-06-01,374.45,152,"(240, 480]"
268706,2022-03-27,108.04,35,"(60, 120]"
291998,2022-09-25,121.08,35,"(120, 240]"
291436,2022-09-20,57.19,41,"(30, 60]"
283521,2022-08-02,11.62,40,"(0, 30]"
292129,2022-09-26,508.19,35,"(480, 1000]"
292114,2022-09-26,493.67,35,"(480, 1000]"
291730,2022-09-22,112.42,35,"(60, 120]"
292066,2022-09-26,0.27,35,"(0, 30]"
292086,2022-09-26,82.85,34,"(60, 120]"
291349,2022-09-19,384.09,38,"(240, 480]"
291264,2022-09-19,1114.1,34,"(1000, 2000]"
286723,2022-08-17,201.15,34,"(120, 240]"
290242,2022-09-11,327.23,34,"(240, 480]"
292061,2022-09-25,228.72,30,"(120, 240]"
292374,2022-09-27,2.95,34,"(0, 30]"
292133,2022-09-26,23.31,33,"(0, 30]"
292191,2022-09-27,577.51,33,"(480, 1000]"
292406,2022-09-28,1906.85,33,"(1000, 2000]"
292411,2022-09-28,30.37,7,"(30, 60]"
273499,2022-05-11,0.08,173,"(0, 30]"
287820,2022-08-24,2.2,33,"(0, 30]"
281076,2022-07-11,25.43,33,"(0, 30]"
279229,2022-06-25,400.85,33,"(240, 480]"
290264,2022-09-11,85.35,48,"(60, 120]"
291589,2022-09-21,0.05,33,"(0, 30]"
280330,2022-07-04,282.95,32,"(240, 480]"
291606,2022-09-22,594.38,33,"(480, 1000]"
292534,2022-09-29,57.2,32,"(30, 60]"
292538,2022-09-29,476.03,32,"(240, 480]"
280373,2022-07-05,24.15,32,"(0, 30]"
292580,2022-09-29,1.44,32,"(0, 30]"
290465,2022-09-13,598.55,32,"(480, 1000]"
273443,2022-05-10,91.15,41,"(60, 120]"
292596,2022-09-29,1169.41,32,"(1000, 2000]"
292595,2022-09-29,199.95,32,"(120, 240]"
292601,2022-09-29,163.65,32,"(120, 240]"
292566,2022-09-29,24.19,32,"(0, 30]"
292608,2022-09-29,132.78,32,"(120, 240]"
292486,2022-09-29,583.42,32,"(480, 1000]"
292402,2022-09-28,1025.46,32,"(1000, 2000]"
270216,2022-04-09,23.24,31,"(0, 30]"
291976,2022-09-24,147.11,32,"(120, 240]"
292573,2022-09-29,413.8,32,"(240, 480]"
292436,2022-09-28,373.82,31,"(240, 480]"
292491,2022-09-29,1088.89,32,"(1000, 2000]"
292634,2022-09-30,73.75,31,"(60, 120]"
292640,2022-09-30,215.01,31,"(120, 240]"
290353,2022-09-12,1148.82,38,"(1000, 2000]"
292650,2022-09-30,776.04,31,"(480, 1000]"
292653,2022-09-30,10.12,31,"(0, 30]"
292611,2022-09-29,616.59,32,"(480, 1000]"
291566,2022-09-21,485.3,31,"(480, 1000]"
292578,2022-09-29,119.55,32,"(60, 120]"
292531,2022-09-29,104.44,32,"(60, 120]"
292585,2022-09-29,279.14,32,"(240, 480]"
259846,2022-01-09,399.32,31,"(240, 480]"
292113,2022-09-26,217.09,31,"(120, 240]"
269534,2022-04-03,12.07,134,"(0, 30]"
289567,2022-09-05,440.01,31,"(240, 480]"
292820,2022-10-01,15.41,9,"(0, 30]"
292862,2022-10-01,858.09,30,"(480, 1000]"
292931,2022-10-02,210.65,29,"(120, 240]"
291823,2022-09-23,218.9,31,"(120, 240]"
265685,2022-03-02,1986.11,34,"(1000, 2000]"
279062,2022-06-23,676.69,53,"(480, 1000]"
288839,2022-08-31,11.3,28,"(0, 30]"
277840,2022-06-15,11.25,31,"(0, 30]"
293156,2022-10-03,990.45,22,"(480, 1000]"
292447,2022-09-28,108.39,32,"(60, 120]"
293214,2022-10-04,708.33,27,"(480, 1000]"
293251,2022-10-04,0.07,27,"(0, 30]"
292648,2022-09-30,114.97,31,"(60, 120]"
293298,2022-10-04,119.57,27,"(60, 120]"
292493,2022-09-29,12.32,27,"(0, 30]"
282640,2022-07-26,217.75,27,"(120, 240]"
293330,2022-10-05,109.3,26,"(60, 120]"
293345,2022-10-05,676.73,26,"(480, 1000]"
293002,2022-10-02,230.51,29,"(120, 240]"
292625,2022-09-30,872.23,31,"(480, 1000]"
288719,2022-08-30,590.97,25,"(480, 1000]"
279923,2022-07-01,40.93,54,"(30, 60]"
287466,2022-08-21,0.13,71,"(0, 30]"
277834,2022-06-15,1901.58,52,"(1000, 2000]"
292589,2022-09-29,61.16,32,"(60, 120]"
270607,2022-04-12,650.89,32,"(480, 1000]"
292955,2022-10-02,12.12,23,"(0, 30]"
278972,2022-06-23,2229.17,41,"(2000, 3000]"
293965,2022-10-09,701.07,22,"(480, 1000]"
293067,2022-10-03,158.3,22,"(120, 240]"
293951,2022-10-09,931.31,21,"(480, 1000]"
294006,2022-10-10,569.31,21,"(480, 1000]"
279404,2022-06-27,340.26,110,"(240, 480]"
292462,2022-09-28,168.93,33,"(120, 240]"
290843,2022-09-15,654.34,28,"(480, 1000]"
294185,2022-10-10,177.25,21,"(120, 240]"
268178,2022-03-21,1.72,153,"(0, 30]"
288021,2022-08-25,206.51,20,"(120, 240]"
292048,2022-09-25,511.1,19,"(480, 1000]"
291061,2022-09-17,448.9,19,"(240, 480]"
280897,2022-07-09,90.49,19,"(60, 120]"
294286,2022-10-11,444.66,19,"(240, 480]"
267488,2022-03-16,858.79,155,"(480, 1000]"
294338,2022-10-12,562.14,18,"(480, 1000]"
294020,2022-10-10,93.65,21,"(60, 120]"
293541,2022-10-06,257.91,19,"(240, 480]"
294590,2022-10-13,435.15,18,"(240, 480]"
278890,2022-06-22,313.31,131,"(240, 480]"
292992,2022-10-02,19.08,29,"(0, 30]"
293303,2022-10-04,415.36,17,"(240, 480]"
290554,2022-09-13,128.68,48,"(120, 240]"
292496,2022-09-29,544.76,32,"(480, 1000]"
292033,2022-09-25,443.99,36,"(240, 480]"
294792,2022-10-15,307.37,16,"(240, 480]"
289339,2022-09-03,73.08,51,"(60, 120]"
292819,2022-10-01,691.59,30,"(480, 1000]"
294560,2022-10-13,180.19,15,"(120, 240]"
280913,2022-07-09,115.99,109,"(60, 120]"
294979,2022-10-16,171.16,15,"(120, 240]"
293955,2022-10-09,1.6,14,"(0, 30]"
294429,2022-10-12,431.3,14,"(240, 480]"
294907,2022-10-16,439.59,14,"(240, 480]"
292499,2022-09-29,228.66,14,"(120, 240]"
294227,2022-10-11,548.2,20,"(480, 1000]"
294203,2022-10-11,31.9,14,"(30, 60]"
295088,2022-10-17,512.18,13,"(480, 1000]"
293539,2022-10-06,273.27,13,"(240, 480]"
289538,2022-09-05,0.05,52,"(0, 30]"
292510,2022-09-29,220.02,26,"(120, 240]"
294949,2022-10-16,392.88,14,"(240, 480]"
289503,2022-09-05,0.15,52,"(0, 30]"
275445,2022-05-30,55.1,11,"(30, 60]"
294674,2022-10-14,205.69,13,"(120, 240]"
293126,2022-10-03,238.64,28,"(120, 240]"
289049,2022-09-01,52.03,11,"(30, 60]"
295355,2022-10-19,41.99,12,"(30, 60]"
280496,2022-07-06,19.23,9,"(0, 30]"
295578,2022-10-21,187.54,9,"(120, 240]"
295803,2022-10-23,77.99,8,"(60, 120]"
283612,2022-08-02,141.76,34,"(120, 240]"
295859,2022-10-23,271.89,8,"(240, 480]"
295865,2022-10-23,48.05,8,"(30, 60]"
295929,2022-10-24,79.42,7,"(60, 120]"
282532,2022-07-25,152.26,7,"(120, 240]"
295781,2022-10-23,143.52,8,"(120, 240]"
282429,2022-07-23,42.37,97,"(30, 60]"
293274,2022-10-04,354.39,26,"(240, 480]"
269660,2022-04-04,478.27,7,"(240, 480]"
296124,2022-10-25,184.46,6,"(120, 240]"
296254,2022-10-26,45.18,5,"(30, 60]"
296290,2022-10-26,189.24,5,"(120, 240]"
296402,2022-10-27,538.83,4,"(480, 1000]"
273951,2022-05-14,118.75,4,"(60, 120]"
296426,2022-10-27,145.12,4,"(120, 240]"
296461,2022-10-27,446.64,4,"(240, 480]"
285122,2022-08-12,68.69,37,"(60, 120]"
295863,2022-10-23,346.44,8,"(240, 480]"
296160,2022-10-25,11.25,6,"(0, 30]"
296396,2022-10-27,23.67,3,"(0, 30]"
296578,2022-10-28,65.02,3,"(60, 120]"
296291,2022-10-26,268.09,3,"(240, 480]"
296388,2022-10-27,185.24,3,"(120, 240]"
296593,2022-10-28,54.29,3,"(30, 60]"
296644,2022-10-28,82.1,2,"(60, 120]"
287916,2022-08-24,150.81,2,"(120, 240]"
296813,2022-10-30,110.62,1,"(60, 120]"
296836,2022-10-30,67.03,1,"(60, 120]"
296865,2022-10-30,116.3,1,"(60, 120]"
296863,2022-10-30,81.58,1,"(60, 120]"
296812,2022-10-30,51.8,0,"(30, 60]"
294131,2022-10-10,111.97,0,"(60, 120]"
296613,2022-10-28,194.35,0,"(120, 240]"
262973,2022-02-07,242.09,89,"(240, 480]"
263065,2022-02-08,1366.56,265,"(1000, 2000]"
264843,2022-02-24,125.21,7,"(120, 240]"
260964,2022-01-19,136.71,238,"(120, 240]"
264254,2022-02-19,150.55,150,"(120, 240]"
287072,2022-08-18,5.67,31,"(0, 30]"
279424,2022-06-27,138.6,125,"(120, 240]"
275529,2022-05-31,555.34,153,"(480, 1000]"
280372,2022-07-05,633.82,70,"(480, 1000]"
296564,2022-10-28,102.85,0,"(60, 120]"
261210,2022-01-21,20.3,282,"(0, 30]"
262071,2022-01-31,188.54,28,"(120, 240]"
262754,2022-02-05,818.32,268,"(480, 1000]"
271006,2022-04-16,112.77,30,"(60, 120]"
269924,2022-04-07,1048.37,207,"(1000, 2000]"
278958,2022-06-23,319.67,92,"(240, 480]"
261626,2022-01-26,334.27,278,"(240, 480]"
285915,2022-08-15,614.37,70,"(480, 1000]"
287993,2022-08-25,232.43,31,"(120, 240]"
296732,2022-10-29,91.43,2,"(60, 120]"
260477,2022-01-14,775.25,25,"(480, 1000]"
265077,2022-02-26,294.35,247,"(240, 480]"
258832,2022-01-01,227.53,31,"(120, 240]"
268545,2022-03-25,153.13,218,"(120, 240]"
273684,2022-05-12,45.43,4,"(30, 60]"
270619,2022-04-13,344.35,91,"(240, 480]"
276395,2022-06-03,146.78,92,"(120, 240]"
275463,2022-05-30,70.06,145,"(60, 120]"
266492,2022-03-09,272.89,236,"(240, 480]"
274433,2022-05-19,675.34,153,"(480, 1000]"
290991,2022-09-16,159.64,45,"(120, 240]"
292924,2022-10-02,1165.76,23,"(1000, 2000]"
295497,2022-10-20,293.41,11,"(240, 480]"
288909,2022-08-31,332.99,54,"(240, 480]"
293207,2022-10-04,1357.36,25,"(1000, 2000]"
295214,2022-10-18,9.83,13,"(0, 30]"
259408,2022-01-05,484.88,90,"(480, 1000]"
260180,2022-01-12,48.83,151,"(30, 60]"
260549,2022-01-15,1013.7,289,"(1000, 2000]"
260742,2022-01-17,194.51,59,"(120, 240]"
260062,2022-01-11,126.23,8,"(120, 240]"
259474,2022-01-06,119.18,31,"(60, 120]"
262677,2022-02-04,392.81,269,"(240, 480]"
259070,2022-01-03,714.95,301,"(480, 1000]"
262613,2022-02-04,43.66,28,"(30, 60]"
264472,2022-02-21,510.09,59,"(480, 1000]"
264732,2022-02-23,726.2,92,"(480, 1000]"
264563,2022-02-22,117.84,61,"(60, 120]"
267413,2022-03-15,246.11,61,"(240, 480]"
267443,2022-03-15,1165.3,32,"(1000, 2000]"
259300,2022-01-05,371.98,278,"(240, 480]"
267813,2022-03-18,1096.86,219,"(1000, 2000]"
269012,2022-03-30,49.47,215,"(30, 60]"
267885,2022-03-18,434.21,61,"(240, 480]"
264679,2022-02-23,41.76,250,"(30, 60]"
269976,2022-04-07,375.14,91,"(240, 480]"
270036,2022-04-08,457.85,61,"(240, 480]"
270188,2022-04-09,110.37,193,"(60, 120]"
268863,2022-03-29,513.99,91,"(480, 1000]"
266395,2022-03-08,293,181,"(240, 480]"
273117,2022-05-07,18.72,31,"(0, 30]"
272359,2022-04-29,721.64,181,"(480, 1000]"
271300,2022-04-19,593.46,30,"(480, 1000]"
270725,2022-04-13,199.5,61,"(120, 240]"
272175,2022-04-27,198.79,63,"(120, 240]"
272983,2022-05-06,107.32,178,"(60, 120]"
273486,2022-05-10,474.02,31,"(240, 480]"
275148,2022-05-26,439.57,153,"(240, 480]"
267090,2022-03-13,77.69,152,"(60, 120]"
272755,2022-05-04,156.95,174,"(120, 240]"
276553,2022-06-04,74.02,149,"(60, 120]"
266758,2022-03-11,1990.94,233,"(1000, 2000]"
276238,2022-06-02,564.48,25,"(480, 1000]"
275163,2022-05-27,74.56,153,"(60, 120]"
274948,2022-05-24,358.34,28,"(240, 480]"
275567,2022-05-31,1302.08,30,"(1000, 2000]"
277715,2022-06-14,79.63,61,"(60, 120]"
276455,2022-06-03,1135.33,30,"(1000, 2000]"
277821,2022-06-14,568.65,61,"(480, 1000]"
279352,2022-06-26,755.08,127,"(480, 1000]"
281992,2022-07-18,0.93,62,"(0, 30]"
275637,2022-06-01,1972.54,152,"(1000, 2000]"
282937,2022-07-29,475.1,94,"(240, 480]"
278734,2022-06-21,138.88,132,"(120, 240]"
283456,2022-08-01,27.93,87,"(0, 30]"
284011,2022-08-05,62.88,2,"(60, 120]"
282352,2022-07-22,264.19,101,"(240, 480]"
267959,2022-03-19,2332.96,215,"(2000, 3000]"
283889,2022-08-04,211.89,31,"(120, 240]"
280611,2022-07-07,948.21,61,"(480, 1000]"
274645,2022-05-21,799.7,155,"(480, 1000]"
284180,2022-08-06,1395.95,68,"(1000, 2000]"
287896,2022-08-24,258.81,68,"(240, 480]"
283573,2022-08-02,544.91,31,"(480, 1000]"
289526,2022-09-05,265.68,55,"(240, 480]"
287158,2022-08-18,98.93,52,"(60, 120]"
286418,2022-08-16,757.81,31,"(480, 1000]"
286799,2022-08-17,396.93,69,"(240, 480]"
288793,2022-08-30,597.21,62,"(480, 1000]"
290945,2022-09-16,464.63,44,"(240, 480]"
283854,2022-08-04,288.81,66,"(240, 480]"
278055,2022-06-16,1114.08,133,"(1000, 2000]"
261104,2022-01-21,86.01,214,"(60, 120]"
282373,2022-07-23,11.75,33,"(0, 30]"
290458,2022-09-13,78.34,32,"(60, 120]"
277886,2022-06-15,1233.93,31,"(1000, 2000]"
284530,2022-08-09,322.26,32,"(240, 480]"
279535,2022-06-28,150.69,32,"(120, 240]"
293858,2022-10-08,616,21,"(480, 1000]"
294113,2022-10-10,431.46,18,"(240, 480]"
293843,2022-10-08,4.2,17,"(0, 30]"
293962,2022-10-09,1790.78,21,"(1000, 2000]"
293859,2022-10-08,92.15,18,"(60, 120]"
294783,2022-10-15,211.31,13,"(120, 240]"
291577,2022-09-21,484.79,37,"(480, 1000]"
295972,2022-10-24,143.93,7,"(120, 240]"
296094,2022-10-25,81.34,6,"(60, 120]"
279562,2022-06-28,478.19,20,"(240, 480]"
294629,2022-10-13,381.37,17,"(240, 480]"
259476,2022-01-06,85.56,31,"(60, 120]"
260885,2022-01-18,738.79,59,"(480, 1000]"
261228,2022-01-22,420.52,90,"(240, 480]"
261452,2022-01-24,619.75,280,"(480, 1000]"
264417,2022-02-21,9.47,182,"(0, 30]"
261619,2022-01-26,185.48,277,"(120, 240]"
267662,2022-03-17,632.5,31,"(480, 1000]"
269796,2022-04-06,54.55,91,"(30, 60]"
269981,2022-04-07,140.25,153,"(120, 240]"
271094,2022-04-17,83.16,30,"(60, 120]"
277063,2022-06-08,56.43,30,"(30, 60]"
282580,2022-07-25,2.83,98,"(0, 30]"
283328,2022-08-01,120.48,31,"(120, 240]"
285044,2022-08-12,9.17,80,"(0, 30]"
276130,2022-06-02,959.76,151,"(480, 1000]"
285191,2022-08-13,469.23,30,"(240, 480]"
284643,2022-08-10,505.64,30,"(480, 1000]"
289686,2022-09-06,25.75,41,"(0, 30]"
291728,2022-09-22,21.54,39,"(0, 30]"
291306,2022-09-19,144.11,33,"(120, 240]"
292431,2022-09-28,28.79,33,"(0, 30]"
292901,2022-10-02,852.46,29,"(480, 1000]"
287975,2022-08-25,538.46,60,"(480, 1000]"
294648,2022-10-14,199.9,13,"(120, 240]"
259273,2022-01-04,27.63,31,"(0, 30]"
259305,2022-01-05,571.13,60,"(480, 1000]"
259614,2022-01-07,76.35,297,"(60, 120]"
259437,2022-01-06,79.81,293,"(60, 120]"
259473,2022-01-06,105.13,294,"(60, 120]"
260164,2022-01-12,477.32,181,"(240, 480]"
260865,2022-01-18,611.15,286,"(480, 1000]"
261495,2022-01-24,495.72,280,"(480, 1000]"
263481,2022-02-13,19.12,120,"(0, 30]"
262270,2022-02-01,476.28,254,"(240, 480]"
262237,2022-02-01,208.46,270,"(120, 240]"
270911,2022-04-15,138.28,197,"(120, 240]"
259834,2022-01-09,38.98,293,"(30, 60]"
272463,2022-04-30,415.81,184,"(240, 480]"
273068,2022-05-07,386.21,170,"(240, 480]"
277524,2022-06-12,28.84,136,"(0, 30]"
278143,2022-06-17,9.35,61,"(0, 30]"
274880,2022-05-23,288.72,158,"(240, 480]"
277782,2022-06-14,125.06,36,"(120, 240]"
280946,2022-07-09,139.56,33,"(120, 240]"
281324,2022-07-12,89.28,111,"(60, 120]"
284546,2022-08-09,65.82,31,"(60, 120]"
280458,2022-07-05,57.11,79,"(30, 60]"
286735,2022-08-17,28.81,72,"(0, 30]"
270529,2022-04-12,4.13,201,"(0, 30]"
288773,2022-08-30,264.49,60,"(240, 480]"
282643,2022-07-26,203.08,96,"(120, 240]"
282629,2022-07-26,232.07,97,"(120, 240]"
291177,2022-09-18,254.6,42,"(240, 480]"
289535,2022-09-05,513.96,20,"(480, 1000]"
268830,2022-03-28,169.13,217,"(120, 240]"
288809,2022-08-31,535.59,57,"(480, 1000]"
289401,2022-09-04,5.23,51,"(0, 30]"
292426,2022-09-28,13.98,33,"(0, 30]"
292456,2022-09-28,0.22,33,"(0, 30]"
292818,2022-10-01,53.5,30,"(30, 60]"
292882,2022-10-01,687.56,25,"(480, 1000]"
294343,2022-10-12,310.22,19,"(240, 480]"
278875,2022-06-22,1918.34,126,"(1000, 2000]"
295106,2022-10-17,481.99,12,"(480, 1000]"
291024,2022-09-17,130.21,44,"(120, 240]"
296252,2022-10-26,224.8,2,"(120, 240]"
268897,2022-03-29,3.1,216,"(0, 30]"
275290,2022-05-28,223.72,155,"(120, 240]"
260850,2022-01-18,478.12,31,"(240, 480]"
270898,2022-04-15,31.86,199,"(30, 60]"
275444,2022-05-30,31.45,154,"(30, 60]"
280053,2022-07-02,142.48,121,"(120, 240]"
280954,2022-07-10,84.78,113,"(60, 120]"
275412,2022-05-30,164.62,154,"(120, 240]"
271140,2022-04-18,398.5,156,"(240, 480]"
292032,2022-09-25,85.87,36,"(60, 120]"
289796,2022-09-07,513.87,54,"(480, 1000]"
293425,2022-10-05,62.85,26,"(60, 120]"
293627,2022-10-07,80.92,24,"(60, 120]"
291783,2022-09-23,26.66,31,"(0, 30]"
294936,2022-10-16,0.15,14,"(0, 30]"
296965,2022-10-31,2.15,0,"(0, 30]"
258908,2022-01-01,558.62,31,"(480, 1000]"
259028,2022-01-02,118.64,31,"(60, 120]"
259155,2022-01-03,377.79,28,"(240, 480]"
259039,2022-01-02,402.15,151,"(240, 480]"
259969,2022-01-10,142.59,292,"(120, 240]"
260354,2022-01-14,199.12,59,"(120, 240]"
260809,2022-01-17,143.38,287,"(120, 240]"
261132,2022-01-21,7.61,31,"(0, 30]"
261241,2022-01-22,76.67,282,"(60, 120]"
262739,2022-02-05,94.15,16,"(60, 120]"
265418,2022-02-28,4.42,245,"(0, 30]"
265121,2022-02-26,24.96,245,"(0, 30]"
265779,2022-03-03,114.07,31,"(60, 120]"
264856,2022-02-24,192.19,241,"(120, 240]"
264637,2022-02-22,487.38,249,"(480, 1000]"
262221,2022-02-01,0.05,92,"(0, 30]"
266522,2022-03-09,121.61,16,"(120, 240]"
267840,2022-03-18,315.97,4,"(240, 480]"
268321,2022-03-22,187.12,219,"(120, 240]"
268337,2022-03-22,348.57,223,"(240, 480]"
269535,2022-04-03,21.95,67,"(0, 30]"
270103,2022-04-08,44.93,203,"(30, 60]"
271338,2022-04-20,1268.63,194,"(1000, 2000]"
260176,2022-01-12,29.8,285,"(0, 30]"
274958,2022-05-24,135.23,159,"(120, 240]"
261189,2022-01-21,363.8,31,"(240, 480]"
275292,2022-05-28,21.22,156,"(0, 30]"
261483,2022-01-24,19.97,280,"(0, 30]"
276112,2022-06-02,185.67,151,"(120, 240]"
273852,2022-05-13,343.92,104,"(240, 480]"
282235,2022-07-21,271.65,96,"(240, 480]"
284632,2022-08-10,76.85,31,"(60, 120]"
281196,2022-07-11,288.24,110,"(240, 480]"
287499,2022-08-21,151.75,31,"(120, 240]"
261085,2022-01-20,56.25,282,"(30, 60]"
288533,2022-08-29,67.69,63,"(60, 120]"
287291,2022-08-19,203.15,68,"(120, 240]"
288659,2022-08-30,244.82,30,"(240, 480]"
292453,2022-09-28,70.12,33,"(60, 120]"
292624,2022-09-30,62.6,31,"(60, 120]"
293497,2022-10-06,220.66,25,"(120, 240]"
293579,2022-10-06,0.48,25,"(0, 30]"
275786,2022-06-01,28.28,108,"(0, 30]"
293976,2022-10-09,348.14,12,"(240, 480]"
294859,2022-10-15,18.67,2,"(0, 30]"
296709,2022-10-29,149.35,1,"(120, 240]"
296911,2022-10-30,20.72,1,"(0, 30]"
292475,2022-09-28,27.28,20,"(0, 30]"
275682,2022-06-01,37.63,152,"(30, 60]"
279470,2022-06-27,267.49,126,"(240, 480]"
282881,2022-07-28,63.15,95,"(60, 120]"
271935,2022-04-25,0.05,34,"(0, 30]"
279513,2022-06-28,33.47,91,"(30, 60]"
260265,2022-01-13,173.18,6,"(120, 240]"
261779,2022-01-27,152.59,277,"(120, 240]"
267089,2022-03-13,19.53,16,"(0, 30]"
275571,2022-05-31,16.11,152,"(0, 30]"
274746,2022-05-22,31.51,152,"(30, 60]"
277323,2022-06-10,156.86,122,"(120, 240]"
279947,2022-07-01,94.06,31,"(60, 120]"
282391,2022-07-23,28.41,100,"(0, 30]"
281802,2022-07-16,169.62,92,"(120, 240]"
282712,2022-07-26,6.88,97,"(0, 30]"
283806,2022-08-04,275.23,84,"(240, 480]"
291695,2022-09-22,32.37,39,"(30, 60]"
290906,2022-09-16,87.43,40,"(60, 120]"
293300,2022-10-04,121.74,27,"(120, 240]"
292614,2022-09-29,47.83,32,"(30, 60]"
289630,2022-09-06,397.6,17,"(240, 480]"
272050,2022-04-26,48.53,101,"(30, 60]"
293542,2022-10-06,84.14,13,"(60, 120]"
291053,2022-09-17,301.41,38,"(240, 480]"
262203,2022-02-01,138.33,223,"(120, 240]"
282567,2022-07-25,46.47,94,"(30, 60]"
292077,2022-09-26,665.25,35,"(480, 1000]"
261577,2022-01-25,45.45,279,"(30, 60]"
264888,2022-02-24,66.9,89,"(60, 120]"
265262,2022-02-27,277.59,31,"(240, 480]"
271426,2022-04-21,43.7,30,"(30, 60]"
272979,2022-05-06,429.3,123,"(240, 480]"
283136,2022-07-30,0.48,31,"(0, 30]"
286606,2022-08-16,206.5,31,"(120, 240]"
289627,2022-09-06,57.62,13,"(30, 60]"
291321,2022-09-19,240.58,38,"(240, 480]"
291836,2022-09-23,294.02,38,"(240, 480]"
271715,2022-04-23,0.58,1,"(0, 30]"
285776,2022-08-15,349.31,33,"(240, 480]"
292641,2022-09-30,562.12,31,"(480, 1000]"
261805,2022-01-28,133.17,276,"(120, 240]"
272504,2022-05-01,77.52,163,"(60, 120]"
275664,2022-06-01,44.82,152,"(30, 60]"
259398,2022-01-05,357.94,19,"(240, 480]"
268915,2022-03-29,179.81,216,"(120, 240]"
270240,2022-04-09,1012.63,183,"(1000, 2000]"
273862,2022-05-13,75.03,122,"(60, 120]"
279680,2022-06-29,128.23,30,"(120, 240]"
278853,2022-06-22,194.05,119,"(120, 240]"
283414,2022-08-01,19.63,61,"(0, 30]"
288753,2022-08-30,307.82,1,"(240, 480]"
292148,2022-09-26,189.61,35,"(120, 240]"
290988,2022-09-16,226.51,34,"(120, 240]"
291498,2022-09-21,16.83,19,"(0, 30]"
291824,2022-09-23,32.17,6,"(30, 60]"
263535,2022-02-13,59.93,260,"(30, 60]"
274544,2022-05-20,85.44,3,"(60, 120]"
277803,2022-06-14,159.12,63,"(120, 240]"
288077,2022-08-25,0.5,67,"(0, 30]"
293504,2022-10-06,1.13,20,"(0, 30]"
279138,2022-06-24,406.26,30,"(240, 480]"
281071,2022-07-11,251.43,31,"(240, 480]"
274999,2022-05-25,134.31,157,"(120, 240]"
280142,2022-07-03,465.72,31,"(240, 480]"
260913,2022-01-19,61.27,31,"(60, 120]"
261003,2022-01-20,133.7,282,"(120, 240]"
268497,2022-03-24,37.58,1,"(30, 60]"
274521,2022-05-20,89.78,164,"(60, 120]"
276414,2022-06-03,7.1,30,"(0, 30]"
280709,2022-07-07,72.68,31,"(60, 120]"
268643,2022-03-26,314.14,216,"(240, 480]"
282720,2022-07-26,85.27,97,"(60, 120]"
295684,2022-10-22,0.53,9,"(0, 30]"
264434,2022-02-21,0.35,7,"(0, 30]"
264552,2022-02-22,10.56,31,"(0, 30]"
267670,2022-03-17,1.03,25,"(0, 30]"
260483,2022-01-15,3.08,289,"(0, 30]"
265506,2022-03-01,308.45,31,"(240, 480]"
268732,2022-03-27,21.25,215,"(0, 30]"
268480,2022-03-24,19.05,221,"(0, 30]"
271557,2022-04-22,189.7,63,"(120, 240]"
270509,2022-04-12,59.95,61,"(30, 60]"
274589,2022-05-20,87.88,92,"(60, 120]"
275582,2022-05-31,9.72,153,"(0, 30]"
279748,2022-06-29,49,124,"(30, 60]"
282931,2022-07-29,7.76,94,"(0, 30]"
283831,2022-08-04,163.39,88,"(120, 240]"
290954,2022-09-16,0.25,45,"(0, 30]"
291725,2022-09-22,32.44,35,"(30, 60]"
292385,2022-09-28,176.76,33,"(120, 240]"
291988,2022-09-25,0.07,36,"(0, 30]"
294682,2022-10-14,366.1,13,"(240, 480]"
292629,2022-09-30,14.43,31,"(0, 30]"
295655,2022-10-22,0.1,9,"(0, 30]"
295941,2022-10-24,10.03,7,"(0, 30]"
295526,2022-10-21,48.72,3,"(30, 60]"
268224,2022-03-21,38.95,224,"(30, 60]"
275677,2022-06-01,493.59,152,"(480, 1000]"
283486,2022-08-01,80.22,31,"(60, 120]"
288392,2022-08-28,91.14,31,"(60, 120]"
291599,2022-09-22,114.4,39,"(60, 120]"
278685,2022-06-20,13.8,100,"(0, 30]"
294132,2022-10-10,214.25,21,"(120, 240]"
275457,2022-05-30,286.7,152,"(240, 480]"
282503,2022-07-24,1.38,99,"(0, 30]"
295273,2022-10-19,125.76,12,"(120, 240]"
276932,2022-06-07,85.65,146,"(60, 120]"
275532,2022-05-31,66.69,153,"(60, 120]"
281631,2022-07-15,184.57,62,"(120, 240]"
282149,2022-07-20,20.35,100,"(0, 30]"
