certificate_id,student_id,certificate_type,date_issued,paid
78868,285806,1,2022-08-17,0
78870,284923,1,2022-08-17,0
78871,284923,1,2022-08-17,0
78872,285413,1,2022-08-17,0
78873,282517,1,2022-08-17,0
78875,276107,1,2022-08-17,0
78877,286151,1,2022-08-17,0
78879,284790,1,2022-08-17,0
78882,286151,1,2022-08-17,0
78884,284858,1,2022-08-17,1
78885,286907,1,2022-08-17,0
78888,286151,1,2022-08-17,0
78889,273602,1,2022-08-17,0
78890,286588,1,2022-08-17,0
78893,264306,1,2022-08-18,0
78901,284790,1,2022-08-18,0
78902,284916,1,2022-08-18,0
78903,285963,1,2022-08-18,0
78904,285963,1,2022-08-18,0
78906,286178,1,2022-08-18,0
78907,264347,1,2022-08-18,0
78908,285963,2,2022-08-18,0
78909,280121,1,2022-08-18,1
78914,262548,1,2022-08-18,0
78920,286588,1,2022-08-18,0
78921,286271,1,2022-08-18,0
78923,285942,1,2022-08-18,0
78924,286987,1,2022-08-18,0
78927,286987,1,2022-08-18,0
78928,286987,1,2022-08-18,0
78930,286987,1,2022-08-18,0
78931,286987,1,2022-08-18,0
78932,285738,1,2022-08-18,0
78933,286987,1,2022-08-18,0
78934,286987,1,2022-08-18,0
78935,286987,1,2022-08-18,0
78936,286987,1,2022-08-18,0
78938,286987,1,2022-08-18,0
78940,286271,1,2022-08-18,0
78942,274098,1,2022-08-18,0
78943,283166,1,2022-08-18,0
78944,266619,1,2022-08-18,0
78945,286420,1,2022-08-18,0
78946,283658,1,2022-08-18,0
78950,264303,1,2022-08-18,0
78954,264303,1,2022-08-18,0
78955,281379,1,2022-08-18,0
78957,264303,1,2022-08-18,0
78959,286271,1,2022-08-18,0
78960,285413,1,2022-08-18,0
78961,285413,1,2022-08-18,0
78963,285155,1,2022-08-18,0
78964,286271,1,2022-08-18,0
78965,285413,1,2022-08-18,0
78967,286271,1,2022-08-18,0
78970,275045,1,2022-08-18,1
78971,286178,1,2022-08-18,0
78973,286271,1,2022-08-18,0
78975,286271,1,2022-08-18,0
78976,285413,1,2022-08-18,0
78977,285989,1,2022-08-18,0
78986,282159,1,2022-08-18,0
78988,266619,1,2022-08-18,0
78991,285413,1,2022-08-18,0
78995,266738,1,2022-08-18,0
78996,286699,1,2022-08-18,0
78997,285413,1,2022-08-18,0
78999,286642,1,2022-08-18,0
79000,285413,1,2022-08-18,0
79002,280243,1,2022-08-18,0
79004,286291,1,2022-08-18,0
79007,274352,1,2022-08-18,0
79008,285413,1,2022-08-18,0
79010,286642,1,2022-08-18,0
79013,266619,1,2022-08-18,0
79014,286146,1,2022-08-18,0
79022,285583,1,2022-08-18,0
79024,286591,1,2022-08-18,0
79026,285413,1,2022-08-18,0
79030,286642,1,2022-08-18,0
79032,285413,1,2022-08-18,0
79035,286642,1,2022-08-18,0
79038,266619,1,2022-08-18,0
79039,286291,1,2022-08-18,0
79042,279169,1,2022-08-18,0
79043,285413,1,2022-08-18,0
79047,285413,1,2022-08-18,0
79048,284907,1,2022-08-18,0
79051,284923,1,2022-08-18,0
79053,284406,1,2022-08-18,0
79054,285413,1,2022-08-18,0
79055,284923,1,2022-08-18,0
79057,284923,1,2022-08-18,0
79063,284923,1,2022-08-18,0
79065,285413,1,2022-08-18,0
79067,285081,1,2022-08-18,0
79068,286291,1,2022-08-18,0
79069,285413,1,2022-08-18,0
79070,285413,1,2022-08-18,0
79071,286297,1,2022-08-18,0
79073,286291,1,2022-08-18,0
79074,276824,1,2022-08-18,0
79075,286642,1,2022-08-18,0
79079,286291,1,2022-08-18,0
79080,286642,1,2022-08-18,0
79081,276824,1,2022-08-18,0
79082,286934,1,2022-08-18,0
79083,275100,1,2022-08-18,1
79084,264303,2,2022-08-18,0
79085,275741,1,2022-08-18,1
79086,285529,1,2022-08-18,0
79087,285529,1,2022-08-18,0
79088,285529,1,2022-08-18,0
79089,286111,1,2022-08-18,0
79090,284241,1,2022-08-18,1
79093,275741,1,2022-08-18,1
79094,275741,1,2022-08-18,1
79096,275741,1,2022-08-18,1
79098,275741,1,2022-08-18,1
79099,275741,1,2022-08-18,1
79100,275741,1,2022-08-18,1
79101,282803,1,2022-08-18,1
79102,275741,1,2022-08-18,1
79104,277964,1,2022-08-18,1
79105,282995,1,2022-08-18,1
79107,282803,1,2022-08-18,1
79111,275045,1,2022-08-19,1
79112,284858,1,2022-08-19,1
79113,285352,1,2022-08-19,1
79115,271648,1,2022-08-19,0
79117,283130,1,2022-08-19,1
79118,287143,1,2022-08-19,1
79121,282803,1,2022-08-19,1
79122,282291,1,2022-08-20,1
79123,282088,1,2022-08-20,1
79124,282088,1,2022-08-20,1
79126,280613,1,2022-08-20,1
79127,283730,1,2022-08-20,1
79128,265337,1,2022-08-20,1
79129,265337,1,2022-08-20,1
79130,265337,1,2022-08-20,1
79131,284438,1,2022-08-20,1
79133,277410,1,2022-08-20,1
79134,282803,1,2022-08-20,1
79135,282668,1,2022-08-20,1
79137,274781,1,2022-08-21,1
79139,282088,1,2022-08-21,1
79140,284438,1,2022-08-21,1
79141,285397,1,2022-08-21,1
79142,261682,1,2022-08-21,1
79143,269741,1,2022-08-21,1
79144,287214,1,2022-08-21,1
79146,284438,1,2022-08-21,1
79147,260465,1,2022-08-21,1
79148,282088,1,2022-08-21,1
79149,287214,1,2022-08-21,1
79150,282430,1,2022-08-21,1
79154,282803,1,2022-08-21,1
79155,267064,1,2022-08-21,1
79158,261682,1,2022-08-22,1
79159,281294,1,2022-08-22,1
79160,282954,1,2022-08-22,1
79161,275307,1,2022-08-22,1
79162,267959,1,2022-08-22,1
79164,287050,1,2022-08-22,0
79165,277953,1,2022-08-22,1
79166,269741,2,2022-08-22,1
79168,269540,1,2022-08-22,1
79169,276130,1,2022-08-22,1
79171,287143,1,2022-08-22,1
79172,274163,1,2022-08-22,1
79173,274162,1,2022-08-22,1
79174,282560,1,2022-08-22,1
79177,274781,1,2022-08-23,1
79178,282637,1,2022-08-23,1
79179,285352,1,2022-08-23,1
79180,271991,1,2022-08-23,1
79181,280121,1,2022-08-23,1
79185,284028,1,2022-08-23,1
79186,277084,1,2022-08-23,1
79188,275045,1,2022-08-23,1
79190,282088,1,2022-08-23,1
79192,282901,1,2022-08-23,1
79195,282542,1,2022-08-23,1
79196,285670,1,2022-08-24,1
79197,285670,1,2022-08-24,1
79246,274996,1,2022-08-24,1
79248,274050,1,2022-08-24,1
79249,271991,1,2022-08-24,1
79250,275045,1,2022-08-24,1
79251,287330,1,2022-08-24,1
79252,282954,1,2022-08-24,1
79255,284438,1,2022-08-24,1
79256,267959,1,2022-08-24,1
79258,282088,1,2022-08-24,1
79261,269314,1,2022-08-24,1
79262,270671,1,2022-08-24,1
79263,285670,1,2022-08-24,1
79264,282935,1,2022-08-25,1
79265,260971,1,2022-08-25,1
79266,284482,1,2022-08-25,1
79267,285352,1,2022-08-25,1
79269,275045,1,2022-08-25,1
79270,265337,1,2022-08-25,1
79271,284180,1,2022-08-25,1
79272,287238,1,2022-08-25,1
79273,285352,1,2022-08-25,1
79274,263293,1,2022-08-25,1
79275,265337,1,2022-08-25,1
79278,284438,1,2022-08-25,1
79279,271154,1,2022-08-25,1
79280,274825,1,2022-08-25,1
79281,282273,1,2022-08-25,1
79284,282542,1,2022-08-25,1
79289,280868,1,2022-08-26,1
79291,274166,1,2022-08-26,1
79292,268892,1,2022-08-26,1
79293,287436,1,2022-08-26,1
79294,271925,1,2022-08-26,1
79298,286865,1,2022-08-26,1
79300,280868,1,2022-08-26,1
79305,285411,1,2022-08-27,1
79308,282705,1,2022-08-27,1
79313,282668,1,2022-08-28,1
79316,283696,1,2022-08-28,1
79318,275286,1,2022-08-28,1
79324,261682,1,2022-08-28,1
79325,260813,1,2022-08-28,1
79326,284858,1,2022-08-28,1
79327,282542,1,2022-08-28,1
79330,261682,1,2022-08-29,1
79331,275276,1,2022-08-29,1
79334,263825,1,2022-08-29,1
79335,272586,1,2022-08-29,1
79336,282542,1,2022-08-29,1
79502,288553,1,2022-08-29,0
79503,282954,1,2022-08-29,1
79504,262569,1,2022-08-29,1
79505,265101,1,2022-08-29,1
79507,287632,1,2022-08-29,1
79508,284180,1,2022-08-29,1
79509,260465,1,2022-08-29,1
79512,263690,1,2022-08-29,1
79514,271925,1,2022-08-29,1
79515,271519,1,2022-08-29,1
79517,284482,1,2022-08-30,1
79518,275505,1,2022-08-30,1
79519,263535,1,2022-08-30,1
79520,283730,1,2022-08-30,1
79521,284487,1,2022-08-30,1
79523,284487,1,2022-08-30,1
79524,262569,1,2022-08-30,1
79525,280613,1,2022-08-30,1
79529,282610,1,2022-08-30,0
79532,285191,1,2022-08-30,1
79534,259860,1,2022-08-30,1
79535,259860,1,2022-08-30,1
79536,288484,1,2022-08-30,1
79538,288753,1,2022-08-31,1
79541,281294,1,2022-08-31,1
79542,277556,1,2022-08-31,1
79543,262569,1,2022-08-31,1
79544,281294,1,2022-08-31,1
79545,280372,1,2022-08-31,1
79546,282995,1,2022-08-31,1
79548,284028,1,2022-08-31,1
79549,288637,1,2022-08-31,1
79550,267064,1,2022-08-31,1
79552,284487,1,2022-09-01,1
79558,285406,1,2022-09-01,1
79559,272887,1,2022-09-01,1
79562,286418,1,2022-09-01,1
79564,275126,1,2022-09-01,1
79567,267064,1,2022-09-01,1
79568,279352,1,2022-09-01,1
79570,271950,1,2022-09-01,1
79572,288926,1,2022-09-01,1
79575,287143,1,2022-09-01,1
79576,270616,1,2022-09-01,1
79577,285411,1,2022-09-01,1
79579,271950,1,2022-09-02,1
79580,288505,1,2022-09-02,1
79582,278881,1,2022-09-02,1
79584,284266,1,2022-09-02,1
79588,261972,1,2022-09-02,1
79589,274552,1,2022-09-02,1
79591,289048,1,2022-09-02,1
79592,284954,1,2022-09-02,1
79593,283573,1,2022-09-02,1
79596,278789,1,2022-09-02,1
79597,282687,1,2022-09-02,1
79598,282591,1,2022-09-02,1
79599,286607,1,2022-09-02,1
79601,283573,1,2022-09-02,1
79602,283573,1,2022-09-03,1
79603,288771,1,2022-09-03,1
79604,288269,1,2022-09-03,1
79606,280613,1,2022-09-03,1
79607,277410,1,2022-09-03,1
79609,276510,1,2022-09-03,1
79611,277953,1,2022-09-03,1
79612,274781,1,2022-09-03,1
79614,282586,1,2022-09-03,1
79615,277353,1,2022-09-04,1
79616,272510,1,2022-09-04,1
79620,275100,1,2022-09-04,1
79621,277084,1,2022-09-04,1
79622,281294,1,2022-09-04,1
79623,287490,1,2022-09-04,1
79627,280613,1,2022-09-04,1
79628,289270,1,2022-09-04,1
79632,260754,1,2022-09-04,1
79633,289210,1,2022-09-04,1
79634,282273,1,2022-09-04,1
79636,289118,1,2022-09-05,1
79642,282706,1,2022-09-05,0
79646,289177,1,2022-09-05,1
79647,282776,1,2022-09-05,1
79648,283824,1,2022-09-05,1
79650,287688,1,2022-09-05,1
79651,267064,1,2022-09-05,1
79652,271154,1,2022-09-05,1
79653,286826,1,2022-09-05,1
79655,271950,1,2022-09-05,1
79656,282839,1,2022-09-05,1
79658,271950,1,2022-09-05,1
79659,276439,1,2022-09-05,1
79660,284487,1,2022-09-06,1
79661,288884,1,2022-09-06,1
79662,286799,1,2022-09-06,1
79663,286826,1,2022-09-06,1
79665,285411,1,2022-09-06,1
79666,277084,1,2022-09-06,1
79668,277953,1,2022-09-06,1
79670,285406,1,2022-09-06,1
79671,277953,1,2022-09-06,1
79673,279228,1,2022-09-06,1
79677,282273,1,2022-09-06,1
79678,277609,1,2022-09-06,1
79683,277609,1,2022-09-07,1
79686,278881,1,2022-09-07,1
79688,289177,1,2022-09-07,1
79690,260465,1,2022-09-07,1
79691,287330,1,2022-09-07,1
79693,275286,1,2022-09-07,1
79695,287526,1,2022-09-07,1
79697,275277,1,2022-09-07,1
79700,287526,1,2022-09-07,1
79701,282706,1,2022-09-07,0
79702,282575,1,2022-09-07,1
79704,286418,1,2022-09-07,1
79708,289270,1,2022-09-07,1
79710,289270,1,2022-09-07,1
79713,289260,1,2022-09-08,1
79715,278995,1,2022-09-08,1
79716,277864,1,2022-09-08,1
79719,263825,1,2022-09-08,1
79720,260754,1,2022-09-08,1
79722,287143,1,2022-09-08,1
79724,271991,1,2022-09-08,1
79725,275637,1,2022-09-08,1
79736,275286,1,2022-09-09,1
79737,269570,1,2022-09-09,1
79738,284141,1,2022-09-09,1
79741,285406,1,2022-09-09,1
79742,260754,1,2022-09-09,1
79743,285411,1,2022-09-09,1
79744,269570,1,2022-09-09,1
79745,282560,1,2022-09-09,1
79747,274825,1,2022-09-09,1
79749,276439,1,2022-09-09,1
79750,289177,1,2022-09-09,1
79752,285406,1,2022-09-09,1
79753,285411,1,2022-09-10,1
79755,281753,1,2022-09-10,1
79756,281753,1,2022-09-10,1
79757,277864,1,2022-09-10,1
79759,262569,1,2022-09-10,1
79760,283696,1,2022-09-10,1
79761,288269,1,2022-09-10,1
79763,284482,1,2022-09-10,1
79764,267064,1,2022-09-10,1
79765,289798,1,2022-09-10,1
79768,287632,1,2022-09-11,1
79769,289802,1,2022-09-11,1
79773,284180,1,2022-09-11,1
79778,267064,1,2022-09-11,1
79781,287214,1,2022-09-12,1
79783,263825,1,2022-09-12,1
79786,282706,1,2022-09-12,0
79787,277609,1,2022-09-12,1
79788,265337,1,2022-09-12,1
79789,277609,1,2022-09-12,1
79791,287330,1,2022-09-12,1
79793,259860,1,2022-09-12,1
79794,259860,1,2022-09-12,1
79796,288315,1,2022-09-12,1
79797,283745,1,2022-09-12,1
79800,274825,1,2022-09-12,1
79803,284482,1,2022-09-13,1
79808,282937,1,2022-09-13,1
79813,280613,1,2022-09-13,1
79814,289798,1,2022-09-13,1
79815,282591,1,2022-09-13,1
79816,276439,1,2022-09-13,1
79817,289036,1,2022-09-13,0
79818,274552,1,2022-09-13,1
79820,263825,1,2022-09-13,1
79824,284492,1,2022-09-14,1
79825,290650,1,2022-09-14,0
79826,290650,1,2022-09-14,0
79827,288003,1,2022-09-14,1
79828,278851,1,2022-09-14,1
79829,278851,1,2022-09-14,1
79830,278851,1,2022-09-14,1
79834,271664,1,2022-09-14,1
79835,277353,1,2022-09-14,1
79837,268926,1,2022-09-14,1
79838,280372,1,2022-09-14,1
79839,280613,1,2022-09-14,1
79841,278789,1,2022-09-14,1
79842,289798,1,2022-09-14,1
79845,267064,1,2022-09-14,1
79846,289177,1,2022-09-14,1
79847,264146,1,2022-09-15,1
79848,272965,1,2022-09-15,1
79849,274781,1,2022-09-15,1
79850,274781,1,2022-09-15,1
79852,282591,1,2022-09-15,1
79855,290777,1,2022-09-15,0
79856,290777,1,2022-09-15,0
79857,290777,1,2022-09-15,0
79858,290777,1,2022-09-15,0
79865,290777,1,2022-09-15,0
79872,290777,1,2022-09-15,0
79873,290777,1,2022-09-15,0
79874,290777,1,2022-09-15,0
79875,290777,1,2022-09-15,0
79876,290777,1,2022-09-15,0
79877,265337,1,2022-09-15,1
79878,290777,2,2022-09-15,0
79879,282010,1,2022-09-15,1
79880,287330,1,2022-09-15,1
79881,280613,1,2022-09-15,1
79882,277084,1,2022-09-15,1
79883,290487,1,2022-09-15,1
79885,282706,1,2022-09-15,0
79892,285352,1,2022-09-16,1
79893,263825,1,2022-09-16,1
79898,287334,1,2022-09-16,1
79900,280613,1,2022-09-16,1
79902,286418,1,2022-09-16,1
79904,288793,1,2022-09-16,1
79905,288345,1,2022-09-16,1
79906,275276,1,2022-09-16,1
79908,289798,1,2022-09-16,1
79909,288884,1,2022-09-16,1
79910,279404,1,2022-09-16,1
79912,280121,1,2022-09-16,1
79920,282408,1,2022-09-17,1
79926,261417,1,2022-09-17,1
79928,277353,1,2022-09-17,1
79929,285406,1,2022-09-17,1
79932,271903,1,2022-09-18,1
79935,264146,1,2022-09-18,1
79937,280613,1,2022-09-18,1
79938,284266,1,2022-09-18,1
79939,282542,1,2022-09-18,1
79941,277322,1,2022-09-18,1
79942,284556,1,2022-09-18,0
79943,282542,1,2022-09-18,1
79944,282977,1,2022-09-18,1
79948,289910,1,2022-09-18,1
79951,278764,1,2022-09-18,1
79953,287473,1,2022-09-18,1
79954,288345,1,2022-09-18,1
79956,260813,1,2022-09-18,1
79958,282430,1,2022-09-18,1
79964,268825,1,2022-09-19,1
79969,284438,1,2022-09-19,1
79970,291165,1,2022-09-19,1
79973,283406,1,2022-09-19,1
79977,271903,1,2022-09-19,1
79978,282462,1,2022-09-19,1
79984,276439,1,2022-09-19,1
79986,288809,1,2022-09-20,1
79987,274781,1,2022-09-20,1
79988,264146,1,2022-09-20,1
79989,282839,1,2022-09-20,1
79992,269314,1,2022-09-20,1
79994,290650,1,2022-09-20,0
79995,290650,1,2022-09-20,0
79996,288345,1,2022-09-20,1
79997,290650,1,2022-09-20,0
79998,288345,1,2022-09-20,1
79999,290650,1,2022-09-20,0
80000,290650,1,2022-09-20,0
80001,290650,1,2022-09-20,0
80002,290650,1,2022-09-20,0
80003,290650,1,2022-09-20,0
80004,290650,1,2022-09-20,0
80009,274050,1,2022-09-20,1
80011,288345,1,2022-09-20,1
80019,288579,1,2022-09-20,1
80020,287373,1,2022-09-20,1
80021,288284,1,2022-09-20,1
80022,271925,1,2022-09-20,1
80024,278875,1,2022-09-20,1
80026,265337,1,2022-09-20,1
80027,291452,1,2022-09-21,1
80028,279482,1,2022-09-21,0
80030,287737,1,2022-09-21,1
80032,289805,1,2022-09-21,1
80035,260754,1,2022-09-21,1
80037,260465,2,2022-09-21,1
80039,291452,1,2022-09-21,1
80043,288579,1,2022-09-21,1
80044,274552,1,2022-09-21,1
80046,280379,1,2022-09-21,1
80047,285411,1,2022-09-21,1
80049,282462,1,2022-09-21,1
80050,260813,1,2022-09-21,1
80052,274498,1,2022-09-21,1
80053,273630,1,2022-09-21,1
80057,279482,1,2022-09-22,0
80062,269570,1,2022-09-22,1
80063,290226,1,2022-09-22,1
80067,290226,1,2022-09-22,1
80068,282954,1,2022-09-22,1
80069,290226,1,2022-09-22,1
80070,288884,1,2022-09-22,1
80071,290226,1,2022-09-22,1
80075,286826,1,2022-09-22,1
80076,286826,1,2022-09-22,1
80079,290226,1,2022-09-22,1
80080,264146,1,2022-09-22,1
80082,288884,1,2022-09-22,1
80085,280611,1,2022-09-22,1
80086,276439,1,2022-09-22,1
80087,278788,1,2022-09-22,1
80088,278851,1,2022-09-22,1
80089,278851,1,2022-09-22,1
80090,275449,1,2022-09-23,1
80091,274781,1,2022-09-23,1
80092,291575,1,2022-09-23,1
80095,284438,1,2022-09-23,1
80096,288269,1,2022-09-23,1
80097,278851,1,2022-09-23,1
80098,260646,1,2022-09-23,1
80102,284858,1,2022-09-23,1
80104,271991,1,2022-09-23,1
80105,289910,1,2022-09-23,1
80108,276439,1,2022-09-23,1
80111,279482,1,2022-09-23,0
80112,274861,1,2022-09-23,1
80116,289244,1,2022-09-24,1
80117,272510,1,2022-09-24,1
80118,260754,1,2022-09-24,1
80119,285352,1,2022-09-24,1
80121,260754,1,2022-09-24,1
80122,260754,1,2022-09-24,1
80123,278788,1,2022-09-24,1
80125,282430,1,2022-09-24,1
80126,272965,1,2022-09-24,1
80127,281993,1,2022-09-24,1
80128,291713,1,2022-09-24,1
80129,284482,1,2022-09-24,1
80131,289910,1,2022-09-24,1
80133,275449,1,2022-09-24,1
80135,276439,1,2022-09-24,1
80137,276439,1,2022-09-24,1
80139,263496,1,2022-09-25,1
80140,277609,1,2022-09-25,1
80142,277609,1,2022-09-25,1
80143,277609,1,2022-09-25,1
80144,288269,1,2022-09-25,1
80145,291769,1,2022-09-25,1
80146,264146,1,2022-09-25,1
80147,282542,1,2022-09-25,1
80148,282542,1,2022-09-25,1
80149,264146,1,2022-09-25,1
80151,289270,1,2022-09-25,1
80152,271991,1,2022-09-25,1
80153,289802,1,2022-09-25,1
80155,270671,1,2022-09-25,1
80157,276439,1,2022-09-25,1
80158,280853,1,2022-09-25,1
80167,291945,1,2022-09-25,1
80169,290444,1,2022-09-25,1
80170,276439,1,2022-09-25,1
80171,279482,1,2022-09-26,0
80172,276439,1,2022-09-26,1
80176,268473,1,2022-09-26,1
80178,291401,1,2022-09-26,1
80180,288315,1,2022-09-26,1
80181,285411,1,2022-09-26,1
80182,285406,1,2022-09-26,1
80183,270240,1,2022-09-26,1
80184,275276,1,2022-09-26,1
80185,274861,1,2022-09-26,1
80187,291349,1,2022-09-26,1
80188,291949,1,2022-09-26,1
80190,281993,1,2022-09-26,1
80192,276439,1,2022-09-26,1
80195,267064,1,2022-09-26,1
80196,287143,1,2022-09-26,1
80203,274564,1,2022-09-26,1
80204,283452,1,2022-09-26,1
80206,280644,1,2022-09-26,1
80208,291853,1,2022-09-26,1
80209,286826,1,2022-09-26,1
80210,287143,1,2022-09-26,1
80212,274498,1,2022-09-26,1
80214,282935,1,2022-09-27,1
80219,279482,1,2022-09-27,0
80224,291977,1,2022-09-27,1
80226,285411,1,2022-09-27,1
80227,265928,1,2022-09-27,1
80231,291400,1,2022-09-27,1
80233,271991,1,2022-09-27,1
80234,260465,1,2022-09-27,1
80235,291730,1,2022-09-27,1
80239,291713,1,2022-09-27,1
80242,285504,1,2022-09-27,1
80243,271991,2,2022-09-27,1
80244,291349,1,2022-09-27,1
80247,291487,1,2022-09-27,0
80249,291706,1,2022-09-27,1
80251,290444,1,2022-09-27,1
80254,284438,1,2022-09-27,1
80256,278701,1,2022-09-27,1
80257,268989,1,2022-09-27,1
80259,265928,1,2022-09-27,1
80262,278764,1,2022-09-27,1
80266,270671,1,2022-09-27,1
80270,279482,1,2022-09-28,0
80274,285352,1,2022-09-28,1
80275,283824,1,2022-09-28,1
80278,286566,1,2022-09-28,0
80279,286566,1,2022-09-28,0
80282,268892,1,2022-09-28,1
80284,271925,1,2022-09-28,1
80285,289270,1,2022-09-28,1
80289,291347,1,2022-09-28,1
80291,292406,1,2022-09-28,1
80294,261813,1,2022-09-28,1
80296,270616,1,2022-09-28,1
80297,269016,1,2022-09-29,1
80299,260345,1,2022-09-29,1
80309,275276,1,2022-09-29,1
80318,291264,1,2022-09-29,1
80319,289802,1,2022-09-29,1
80320,266766,1,2022-09-29,1
80322,285406,1,2022-09-29,1
80324,285411,1,2022-09-29,1
80326,289802,1,2022-09-29,1
80327,282575,1,2022-09-29,1
80328,282977,1,2022-09-29,1
80329,281993,1,2022-09-29,1
80332,282430,1,2022-09-29,1
80334,285504,1,2022-09-29,1
80336,277657,1,2022-09-29,1
80339,267488,1,2022-09-30,1
80340,278875,1,2022-09-30,1
80343,288637,1,2022-09-30,1
80346,290353,1,2022-09-30,1
80362,285411,1,2022-09-30,1
80363,284438,1,2022-09-30,1
80364,290206,1,2022-09-30,1
80365,269526,1,2022-09-30,0
80377,288315,1,2022-09-30,1
80381,265928,1,2022-09-30,1
80382,285411,2,2022-09-30,1
80383,290465,1,2022-09-30,1
80384,282839,1,2022-09-30,1
80385,285406,1,2022-09-30,1
80387,291576,1,2022-09-30,1
80391,291606,1,2022-10-01,1
80392,265928,1,2022-10-01,1
80393,263825,1,2022-10-01,1
80396,261337,1,2022-10-01,1
80398,285406,1,2022-10-01,1
80401,289270,1,2022-10-01,1
80404,292819,1,2022-10-01,1
80406,277866,1,2022-10-01,1
80407,275449,1,2022-10-01,1
80408,268985,1,2022-10-01,1
80409,288315,1,2022-10-01,1
80410,286799,1,2022-10-01,1
80411,276439,1,2022-10-01,1
80412,268926,1,2022-10-01,1
80414,279482,1,2022-10-01,0
80415,292406,1,2022-10-01,1
80418,286826,1,2022-10-01,1
80424,284180,1,2022-10-02,0
80426,292151,1,2022-10-02,1
80430,288884,1,2022-10-02,1
80431,284180,1,2022-10-02,0
80432,292627,1,2022-10-02,1
80433,291769,1,2022-10-02,1
80435,291976,1,2022-10-02,1
80438,289802,1,2022-10-02,1
80441,271154,1,2022-10-02,1
80443,261674,1,2022-10-02,1
80445,292650,1,2022-10-02,1
80450,292576,1,2022-10-03,1
80451,284858,1,2022-10-03,1
80453,292486,1,2022-10-03,1
80464,287737,1,2022-10-03,1
80465,291706,1,2022-10-03,1
80471,292151,1,2022-10-03,1
80473,288345,1,2022-10-03,1
80474,288884,1,2022-10-03,1
80476,279228,1,2022-10-03,1
80477,276439,2,2022-10-03,1
80478,282591,1,2022-10-03,1
80480,279482,1,2022-10-03,0
80481,288691,1,2022-10-03,1
80482,291577,1,2022-10-03,1
80486,282901,1,2022-10-03,1
80488,259860,1,2022-10-03,1
80494,282977,1,2022-10-04,1
80496,289769,1,2022-10-04,1
80497,266065,1,2022-10-04,0
80498,280121,1,2022-10-04,1
80499,291706,1,2022-10-04,1
80505,288269,1,2022-10-04,1
80512,283029,1,2022-10-04,1
80515,265337,1,2022-10-04,1
80516,275449,1,2022-10-04,1
80517,292151,1,2022-10-04,1
80521,292151,1,2022-10-04,1
80522,292819,1,2022-10-04,1
80524,280644,1,2022-10-04,1
80525,291706,1,2022-10-04,1
80526,284141,1,2022-10-04,1
80527,263661,1,2022-10-04,1
80529,262580,1,2022-10-04,1
80530,269110,1,2022-10-04,1
80531,260345,1,2022-10-05,1
80533,292625,1,2022-10-05,1
80537,290353,1,2022-10-05,1
80538,282977,1,2022-10-05,1
80539,283824,1,2022-10-05,1
80540,292151,1,2022-10-05,1
80541,291401,1,2022-10-05,1
80542,280330,1,2022-10-05,1
80544,293214,1,2022-10-05,1
80545,265685,1,2022-10-05,1
80548,292572,1,2022-10-05,1
80551,272261,1,2022-10-05,1
80552,263825,1,2022-10-05,1
80553,263825,1,2022-10-05,1
80557,288345,1,2022-10-05,1
80559,292151,1,2022-10-05,1
80561,261813,1,2022-10-05,1
80564,291425,1,2022-10-06,1
80566,279482,1,2022-10-06,0
80572,286826,1,2022-10-06,1
80573,265685,1,2022-10-06,1
80574,290843,1,2022-10-06,1
80575,282935,1,2022-10-06,1
80578,285406,1,2022-10-06,1
80581,281993,1,2022-10-06,1
80582,270616,1,2022-10-06,1
80583,284482,1,2022-10-06,1
80586,293330,1,2022-10-06,1
80587,292406,1,2022-10-06,1
80588,269110,1,2022-10-06,1
80590,292596,1,2022-10-06,1
80595,285406,2,2022-10-07,1
80596,260329,1,2022-10-07,1
80598,287739,1,2022-10-07,1
80599,280121,1,2022-10-07,1
80600,274798,1,2022-10-07,1
80604,293083,1,2022-10-07,1
80605,268926,1,2022-10-07,1
80609,286826,1,2022-10-07,1
80610,288345,1,2022-10-07,1
80611,292815,1,2022-10-07,1
80612,293002,1,2022-10-07,1
80614,281993,1,2022-10-07,1
80616,291873,1,2022-10-07,0
80617,288284,1,2022-10-07,1
80618,286826,1,2022-10-07,1
80624,283452,1,2022-10-08,1
80625,282977,1,2022-10-08,1
80626,292596,1,2022-10-08,1
80627,278459,1,2022-10-08,1
80628,278972,1,2022-10-08,1
80629,277886,1,2022-10-08,1
80633,292815,1,2022-10-08,1
80635,280548,1,2022-10-08,0
80637,292406,1,2022-10-08,1
80639,267064,1,2022-10-08,1
80640,278459,1,2022-10-08,1
80642,277834,1,2022-10-08,1
80643,259846,1,2022-10-08,1
80645,280249,1,2022-10-09,1
80647,292491,1,2022-10-09,1
80650,277866,1,2022-10-09,1
80651,277591,1,2022-10-09,1
80653,293214,1,2022-10-09,1
80654,293083,1,2022-10-09,1
80655,264146,1,2022-10-09,1
80656,270671,1,2022-10-09,1
80660,278851,1,2022-10-09,1
80663,286826,1,2022-10-09,1
80665,278851,1,2022-10-09,1
80666,292650,1,2022-10-09,1
80668,278851,1,2022-10-09,1
80670,278851,1,2022-10-09,1
80673,283406,1,2022-10-09,1
80674,273060,1,2022-10-09,1
80678,291769,1,2022-10-10,1
80679,291116,1,2022-10-10,1
80680,291743,1,2022-10-10,1
80687,284954,1,2022-10-10,1
80688,284954,1,2022-10-10,1
80690,290487,1,2022-10-10,1
80694,280121,1,2022-10-10,1
80695,275590,1,2022-10-10,1
